﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010009LI122200010009261858","20211230","52","목","41","경기도","4115","의정부시","4","FEMALE","7","15568.13591"
"LI122200010009LI122200010009261859","20211217","50","금","41","경기도","4115","의정부시","22","FEMALE","13","13146.73914"
"LI122200010009LI122200010009261860","20211223","51","목","41","경기도","4115","의정부시","2","FEMALE","7","15870.94865"
"LI122200010009LI122200010009261861","20211206","49","월","41","경기도","4115","의정부시","8","FEMALE","5","13145.74939"
"LI122200010009LI122200010009261862","20211219","50","일","41","경기도","4115","의정부시","21","MALE","13","11640.93363"
"LI122200010009LI122200010009261863","20211217","50","금","41","경기도","4115","의정부시","23","MALE","2","13575.74234"
"LI122200010009LI122200010009261864","20211223","51","목","41","경기도","4115","의정부시","1","FEMALE","2","13581.14478"
"LI122200010009LI122200010009261865","20211202","48","목","41","경기도","4115","의정부시","3","MALE","3","19486.96711"
"LI122200010009LI122200010009261866","20211230","52","목","41","경기도","4115","의정부시","12","MALE","2","13565.47301"
"LI122200010009LI122200010009261867","20211211","49","토","41","경기도","4115","의정부시","3","FEMALE","13","12962.4914"
"LI122200010009LI122200010009261868","20211201","48","수","41","경기도","4115","의정부시","9","FEMALE","14","28285.29347"
"LI122200010009LI122200010009261869","20211227","52","월","41","경기도","4115","의정부시","9","FEMALE","7","14143.97866"
"LI122200010009LI122200010009261870","20211215","50","수","41","경기도","4115","의정부시","21","FEMALE","12","18097.88347"
"LI122200010009LI122200010009261871","20211213","50","월","41","경기도","4115","의정부시","21","FEMALE","7","14974.05362"
"LI122200010009LI122200010009261872","20211230","52","목","41","경기도","4115","의정부시","7","FEMALE","9","18702.38758"
"LI122200010009LI122200010009261873","20211210","49","금","41","경기도","4115","의정부시","7","MALE","10","15587.89807"
"LI122200010009LI122200010009261874","20211202","48","목","41","경기도","4115","의정부시","8","MALE","2","14025.03495"
"LI122200010009LI122200010009261875","20211230","52","목","41","경기도","4115","의정부시","22","FEMALE","7","15347.69384"
"LI122200010009LI122200010009261876","20211228","52","화","41","경기도","4115","의정부시","14","FEMALE","3","16162.01281"
"LI122200010009LI122200010009261877","20211220","51","월","41","경기도","4115","의정부시","4","MALE","8","17844.31934"
"LI122200010009LI122200010009261878","20211203","48","금","41","경기도","4115","의정부시","15","FEMALE","11","15037.45284"
"LI122200010009LI122200010009261879","20211207","49","화","41","경기도","4115","의정부시","13","FEMALE","2","13739.16759"
"LI122200010009LI122200010009261880","20211213","50","월","41","경기도","4115","의정부시","23","MALE","10","19538.44713"
"LI122200010009LI122200010009261881","20211218","50","토","41","경기도","4115","의정부시","15","MALE","13","11468.53884"
"LI122200010009LI122200010009261882","20211222","51","수","41","경기도","4115","의정부시","22","FEMALE","13","11519.18935"
"LI122200010009LI122200010009261883","20211213","50","월","41","경기도","4115","의정부시","14","MALE","12","13093.41138"
"LI122200010009LI122200010009261884","20211214","50","화","41","경기도","4115","의정부시","21","MALE","11","17921.60287"
"LI122200010009LI122200010009261885","20211231","52","금","41","경기도","4115","의정부시","13","FEMALE","2","14856.22164"
"LI122200010009LI122200010009261886","20211215","50","수","41","경기도","4115","의정부시","8","FEMALE","9","18346.58492"
"LI122200010009LI122200010009261887","20211207","49","화","41","경기도","4115","의정부시","19","MALE","3","19465.46145"
"LI122200010009LI122200010009261888","20211225","51","토","41","경기도","4115","의정부시","12","FEMALE","3","17456.21613"
"LI122200010009LI122200010009261889","20211208","49","수","41","경기도","4115","의정부시","19","FEMALE","14","28409.69947"
"LI122200010009LI122200010009261890","20211231","52","금","41","경기도","4115","의정부시","17","MALE","3","21398.32911"
"LI122200010009LI122200010009261891","20211217","50","금","41","경기도","4115","의정부시","18","MALE","6","12168.60303"
"LI122200010009LI122200010009261892","20211215","50","수","41","경기도","4115","의정부시","21","MALE","2","13748.96738"
"LI122200010009LI122200010009261893","20211227","52","월","41","경기도","4115","의정부시","5","MALE","14","19724.73266"
"LI122200010009LI122200010009261894","20211228","52","화","41","경기도","4115","의정부시","9","FEMALE","8","15903.91719"
"LI122200010009LI122200010009261895","20211228","52","화","41","경기도","4115","의정부시","11","MALE","14","18401.59673"
"LI122200010009LI122200010009261896","20211202","48","목","41","경기도","4115","의정부시","7","FEMALE","11","17590.74212"
"LI122200010009LI122200010009261897","20211203","48","금","41","경기도","4115","의정부시","11","FEMALE","10","17090.68741"
"LI122200010009LI122200010009261898","20211220","51","월","41","경기도","4115","의정부시","16","FEMALE","5","13297.05115"
"LI122200010009LI122200010009261899","20211219","50","일","41","경기도","4115","의정부시","15","MALE","5","16910.02694"
"LI122200010009LI1222000100092618100","20211223","51","목","41","경기도","4115","의정부시","22","FEMALE","11","18068.3663"
"LI122200010009LI1222000100092618101","20211226","51","일","41","경기도","4115","의정부시","5","FEMALE","8","16984.31891"
"LI122200010009LI1222000100092618102","20211216","50","목","41","경기도","4115","의정부시","5","FEMALE","1","5059.727537"
"LI122200010009LI1222000100092618103","20211230","52","목","41","경기도","4115","의정부시","17","FEMALE","11","17688.56015"
"LI122200010009LI1222000100092618104","20211230","52","목","41","경기도","4115","의정부시","18","MALE","6","12183.14788"
"LI122200010009LI1222000100092618105","20211217","50","금","41","경기도","4115","의정부시","9","MALE","4","13317.41619"
"LI122200010009LI1222000100092618106","20211204","48","토","41","경기도","4115","의정부시","6","FEMALE","11","18062.68406"
"LI122200010009LI1222000100092618107","20211219","50","일","41","경기도","4115","의정부시","1","FEMALE","2","13097.55253"
"LI122200010009LI1222000100092618108","20211230","52","목","41","경기도","4115","의정부시","10","FEMALE","11","17474.62901"
"LI122200010009LI1222000100092618109","20211231","52","금","41","경기도","4115","의정부시","9","FEMALE","9","17413.79939"
"LI122200010009LI1222000100092618110","20211202","48","목","41","경기도","4115","의정부시","2","FEMALE","1","5102.090233"
"LI122200010009LI1222000100092618111","20211206","49","월","41","경기도","4115","의정부시","4","FEMALE","12","18521.11591"
"LI122200010009LI1222000100092618112","20211220","51","월","41","경기도","4115","의정부시","7","FEMALE","4","14376.32606"
"LI122200010009LI1222000100092618113","20211226","51","일","41","경기도","4115","의정부시","0","MALE","12","17905.74535"
"LI122200010009LI1222000100092618114","20211217","50","금","41","경기도","4115","의정부시","9","FEMALE","13","12366.80136"
"LI122200010009LI1222000100092618115","20211201","48","수","41","경기도","4115","의정부시","21","FEMALE","5","16042.95099"
"LI122200010009LI1222000100092618116","20211222","51","수","41","경기도","4115","의정부시","4","FEMALE","6","13902.74579"
"LI122200010009LI1222000100092618117","20211231","52","금","41","경기도","4115","의정부시","20","MALE","6","13966.88128"
"LI122200010009LI1222000100092618118","20211212","49","일","41","경기도","4115","의정부시","7","FEMALE","6","13237.85492"
"LI122200010009LI1222000100092618119","20211209","49","목","41","경기도","4115","의정부시","5","MALE","4","14251.80868"
"LI122200010009LI1222000100092618120","20211216","50","목","41","경기도","4115","의정부시","15","MALE","3","19090.90923"
"LI122200010009LI1222000100092618121","20211214","50","화","41","경기도","4115","의정부시","16","FEMALE","10","19988.61148"
"LI122200010009LI1222000100092618122","20211215","50","수","41","경기도","4115","의정부시","23","MALE","2","13666.8599"
"LI122200010009LI1222000100092618123","20211219","50","일","41","경기도","4115","의정부시","22","MALE","9","18804.86196"
"LI122200010009LI1222000100092618124","20211201","48","수","41","경기도","4115","의정부시","1","MALE","11","18244.72388"
"LI122200010009LI1222000100092618125","20211207","49","화","41","경기도","4115","의정부시","18","MALE","13","10958.41504"
"LI122200010009LI1222000100092618126","20211219","50","일","41","경기도","4115","의정부시","19","FEMALE","1","4455.041131"
"LI122200010009LI1222000100092618127","20211214","50","화","41","경기도","4115","의정부시","1","FEMALE","1","4926.035114"
"LI122200010009LI1222000100092618128","20211219","50","일","41","경기도","4115","의정부시","11","FEMALE","11","18462.23368"
"LI122200010009LI1222000100092618129","20211213","50","월","41","경기도","4115","의정부시","23","MALE","13","11275.47744"
"LI122200010009LI1222000100092618130","20211201","48","수","41","경기도","4115","의정부시","14","MALE","6","11803.26065"
"LI122200010009LI1222000100092618131","20211216","50","목","41","경기도","4115","의정부시","9","FEMALE","6","12069.28662"
"LI122200010009LI1222000100092618132","20211206","49","월","41","경기도","4115","의정부시","4","FEMALE","2","14382.47781"
"LI122200010009LI1222000100092618133","20211208","49","수","41","경기도","4115","의정부시","21","MALE","7","14979.04029"
"LI122200010009LI1222000100092618134","20211225","51","토","41","경기도","4115","의정부시","12","FEMALE","2","13661.82259"
"LI122200010009LI1222000100092618135","20211201","48","수","41","경기도","4115","의정부시","7","FEMALE","5","16200.57112"
"LI122200010009LI1222000100092618136","20211216","50","목","41","경기도","4115","의정부시","21","MALE","5","15751.16984"
"LI122200010009LI1222000100092618137","20211201","48","수","41","경기도","4115","의정부시","6","MALE","1","4928.818493"
"LI122200010009LI1222000100092618138","20211211","49","토","41","경기도","4115","의정부시","22","MALE","14","19449.15114"
"LI122200010009LI1222000100092618139","20211231","52","금","41","경기도","4115","의정부시","6","MALE","9","17759.43547"
"LI122200010009LI1222000100092618140","20211229","52","수","41","경기도","4115","의정부시","5","MALE","13","11393.76749"
"LI122200010009LI1222000100092618141","20211227","52","월","41","경기도","4115","의정부시","21","FEMALE","2","13498.97172"
"LI122200010009LI1222000100092618142","20211210","49","금","41","경기도","4115","의정부시","5","FEMALE","12","17821.28455"
"LI122200010009LI1222000100092618143","20211225","51","토","41","경기도","4115","의정부시","9","FEMALE","6","13561.49287"
"LI122200010009LI1222000100092618144","20211203","48","금","41","경기도","4115","의정부시","14","FEMALE","13","11028.26078"
"LI122200010009LI1222000100092618145","20211212","49","일","41","경기도","4115","의정부시","4","FEMALE","12","17939.00718"
"LI122200010009LI1222000100092618146","20211221","51","화","41","경기도","4115","의정부시","0","FEMALE","10","21778.40907"
"LI122200010009LI1222000100092618147","20211219","50","일","41","경기도","4115","의정부시","4","FEMALE","2","13543.45221"
"LI122200010009LI1222000100092618148","20211231","52","금","41","경기도","4115","의정부시","6","MALE","1","2710.318358"
"LI122200010009LI1222000100092618149","20211210","49","금","41","경기도","4115","의정부시","6","FEMALE","9","18647.88622"
"LI122200010009LI1222000100092618150","20211231","52","금","41","경기도","4115","의정부시","18","MALE","8","16301.52116"
"LI122200010009LI1222000100092618151","20211202","48","목","41","경기도","4115","의정부시","2","FEMALE","12","18013.38581"
"LI122200010009LI1222000100092618152","20211223","51","목","41","경기도","4115","의정부시","21","FEMALE","11","13812.48088"
"LI122200010009LI1222000100092618153","20211226","51","일","41","경기도","4115","의정부시","9","MALE","14","19541.2385"
"LI122200010009LI1222000100092618154","20211215","50","수","41","경기도","4115","의정부시","6","FEMALE","9","19146.97471"
"LI122200010009LI1222000100092618155","20211204","48","토","41","경기도","4115","의정부시","21","MALE","8","16507.35346"
"LI122200010009LI1222000100092618156","20211216","50","목","41","경기도","4115","의정부시","12","FEMALE","1","5377.96018"
"LI122200010009LI1222000100092618157","20211214","50","화","41","경기도","4115","의정부시","8","MALE","13","10742.4138"
"LI122200010009LI1222000100092618158","20211205","48","일","41","경기도","4115","의정부시","22","MALE","10","20484.80955"
"LI122200010009LI1222000100092618159","20211205","48","일","41","경기도","4115","의정부시","20","FEMALE","13","13029.78653"
"LI122200010009LI1222000100092618160","20211212","49","일","41","경기도","4115","의정부시","12","MALE","2","13575.89122"
"LI122200010009LI1222000100092618161","20211206","49","월","41","경기도","4115","의정부시","2","MALE","1","4734.958164"
"LI122200010009LI1222000100092618162","20211228","52","화","41","경기도","4115","의정부시","20","MALE","12","16792.56287"
"LI122200010009LI1222000100092618163","20211227","52","월","41","경기도","4115","의정부시","13","FEMALE","9","17279.88839"
"LI122200010009LI1222000100092618164","20211214","50","화","41","경기도","4115","의정부시","4","MALE","2","15229.82071"
"LI122200010009LI1222000100092618165","20211215","50","수","41","경기도","4115","의정부시","0","FEMALE","11","19181.50853"
"LI122200010009LI1222000100092618166","20211221","51","화","41","경기도","4115","의정부시","20","FEMALE","4","13898.87076"
"LI122200010009LI1222000100092618167","20211228","52","화","41","경기도","4115","의정부시","7","MALE","1","4516.330693"
"LI122200010009LI1222000100092618168","20211218","50","토","41","경기도","4115","의정부시","11","FEMALE","12","17344.22735"
"LI122200010009LI1222000100092618169","20211221","51","화","41","경기도","4115","의정부시","23","MALE","5","16638.31463"
"LI122200010009LI1222000100092618170","20211222","51","수","41","경기도","4115","의정부시","10","MALE","14","18582.5242"
"LI122200010009LI1222000100092618171","20211221","51","화","41","경기도","4115","의정부시","13","MALE","10","14279.14042"
"LI122200010009LI1222000100092618172","20211231","52","금","41","경기도","4115","의정부시","11","MALE","11","14733.51471"
"LI122200010009LI1222000100092618173","20211211","49","토","41","경기도","4115","의정부시","16","FEMALE","8","15368.6341"
"LI122200010009LI1222000100092618174","20211221","51","화","41","경기도","4115","의정부시","19","MALE","11","17096.7523"
"LI122200010009LI1222000100092618175","20211221","51","화","41","경기도","4115","의정부시","5","FEMALE","13","13073.53038"
"LI122200010009LI1222000100092618176","20211218","50","토","41","경기도","4115","의정부시","0","MALE","7","15600.82205"
"LI122200010009LI1222000100092618177","20211218","50","토","41","경기도","4115","의정부시","23","MALE","2","13547.855"
"LI122200010009LI1222000100092618178","20211207","49","화","41","경기도","4115","의정부시","17","FEMALE","14","28332.14225"
"LI122200010009LI1222000100092618179","20211212","49","일","41","경기도","4115","의정부시","23","MALE","14","19805.00951"
"LI122200010009LI1222000100092618180","20211223","51","목","41","경기도","4115","의정부시","12","MALE","3","20258.50309"
"LI122200010009LI1222000100092618181","20211231","52","금","41","경기도","4115","의정부시","15","MALE","2","14533.31564"
"LI122200010009LI1222000100092618182","20211223","51","목","41","경기도","4115","의정부시","11","FEMALE","3","17288.47507"
"LI122200010009LI1222000100092618183","20211206","49","월","41","경기도","4115","의정부시","4","FEMALE","6","13895.0448"
"LI122200010009LI1222000100092618184","20211212","49","일","41","경기도","4115","의정부시","22","FEMALE","7","15406.49097"
"LI122200010009LI1222000100092618185","20211203","48","금","41","경기도","4115","의정부시","23","MALE","10","19422.65996"
"LI122200010009LI1222000100092618186","20211231","52","금","41","경기도","4115","의정부시","6","FEMALE","6","13766.97964"
"LI122200010009LI1222000100092618187","20211230","52","목","41","경기도","4115","의정부시","10","FEMALE","7","14299.46207"
"LI122200010009LI1222000100092618188","20211203","48","금","41","경기도","4115","의정부시","11","FEMALE","14","25796.8333"
"LI122200010009LI1222000100092618189","20211209","49","목","41","경기도","4115","의정부시","22","MALE","6","13538.82711"
"LI122200010009LI1222000100092618190","20211220","51","월","41","경기도","4115","의정부시","19","FEMALE","4","13897.49886"
"LI122200010009LI1222000100092618191","20211217","50","금","41","경기도","4115","의정부시","0","MALE","9","18268.6381"
"LI122200010009LI1222000100092618192","20211216","50","목","41","경기도","4115","의정부시","6","FEMALE","8","17296.35612"
"LI122200010009LI1222000100092618193","20211203","48","금","41","경기도","4115","의정부시","8","MALE","7","10939.85613"
"LI122200010009LI1222000100092618194","20211209","49","목","41","경기도","4115","의정부시","19","MALE","4","12545.88992"
"LI122200010009LI1222000100092618195","20211214","50","화","41","경기도","4115","의정부시","14","FEMALE","8","15926.5473"
"LI122200010009LI1222000100092618196","20211230","52","목","41","경기도","4115","의정부시","6","MALE","8","16588.69366"
"LI122200010009LI1222000100092618197","20211230","52","목","41","경기도","4115","의정부시","11","MALE","5","13870.99729"
"LI122200010009LI1222000100092618198","20211224","51","금","41","경기도","4115","의정부시","2","MALE","12","17352.13662"
"LI122200010009LI1222000100092618199","20211205","48","일","41","경기도","4115","의정부시","0","MALE","12","16763.72644"
"LI122200010009LI1222000100092618200","20211226","51","일","41","경기도","4115","의정부시","8","MALE","11","18360.70191"
"LI122200010009LI1222000100092618201","20211226","51","일","41","경기도","4115","의정부시","20","FEMALE","5","15813.11798"
"LI122200010009LI1222000100092618202","20211214","50","화","41","경기도","4115","의정부시","12","MALE","4","13474.69454"
"LI122200010009LI1222000100092618203","20211207","49","화","41","경기도","4115","의정부시","20","FEMALE","10","20984.45623"
"LI122200010009LI1222000100092618204","20211230","52","목","41","경기도","4115","의정부시","15","MALE","2","14413.42942"
"LI122200010009LI1222000100092618205","20211214","50","화","41","경기도","4115","의정부시","7","FEMALE","2","14349.48358"
"LI122200010009LI1222000100092618206","20211229","52","수","41","경기도","4115","의정부시","3","MALE","4","15188.04631"
"LI122200010009LI1222000100092618207","20211204","48","토","41","경기도","4115","의정부시","12","MALE","13","8857.884464"
"LI122200010009LI1222000100092618208","20211203","48","금","41","경기도","4115","의정부시","9","MALE","10","12075.79063"
"LI122200010009LI1222000100092618209","20211213","50","월","41","경기도","4115","의정부시","9","FEMALE","10","19006.94311"
"LI122200010009LI1222000100092618210","20211230","52","목","41","경기도","4115","의정부시","12","FEMALE","8","15763.93385"
"LI122200010009LI1222000100092618211","20211219","50","일","41","경기도","4115","의정부시","21","FEMALE","5","16134.98694"
"LI122200010009LI1222000100092618212","20211230","52","목","41","경기도","4115","의정부시","18","FEMALE","1","4565.199323"
"LI122200010009LI1222000100092618213","20211202","48","목","41","경기도","4115","의정부시","22","FEMALE","13","12786.94783"
"LI122200010009LI1222000100092618214","20211211","49","토","41","경기도","4115","의정부시","14","MALE","14","17880.78018"
"LI122200010009LI1222000100092618215","20211228","52","화","41","경기도","4115","의정부시","12","FEMALE","7","13897.22877"
"LI122200010009LI1222000100092618216","20211215","50","수","41","경기도","4115","의정부시","6","FEMALE","1","5294.573343"
"LI122200010009LI1222000100092618217","20211212","49","일","41","경기도","4115","의정부시","11","FEMALE","2","12981.53358"
"LI122200010009LI1222000100092618218","20211207","49","화","41","경기도","4115","의정부시","3","FEMALE","13","13145.34011"
"LI122200010009LI1222000100092618219","20211201","48","수","41","경기도","4115","의정부시","22","MALE","9","18134.86371"
"LI122200010009LI1222000100092618220","20211215","50","수","41","경기도","4115","의정부시","9","MALE","5","14695.25606"
"LI122200010009LI1222000100092618221","20211215","50","수","41","경기도","4115","의정부시","5","FEMALE","11","19274.9188"
"LI122200010009LI1222000100092618222","20211222","51","수","41","경기도","4115","의정부시","8","FEMALE","13","12388.74342"
"LI122200010009LI1222000100092618223","20211205","48","일","41","경기도","4115","의정부시","17","MALE","7","15072.70395"
"LI122200010009LI1222000100092618224","20211225","51","토","41","경기도","4115","의정부시","5","MALE","12","17658.71799"
"LI122200010009LI1222000100092618225","20211223","51","목","41","경기도","4115","의정부시","7","FEMALE","7","15409.83434"
"LI122200010009LI1222000100092618226","20211206","49","월","41","경기도","4115","의정부시","4","FEMALE","1","5136.496867"
"LI122200010009LI1222000100092618227","20211209","49","목","41","경기도","4115","의정부시","13","FEMALE","13","11412.13118"
"LI122200010009LI1222000100092618228","20211219","50","일","41","경기도","4115","의정부시","13","FEMALE","14","28190.72793"
"LI122200010009LI1222000100092618229","20211207","49","화","41","경기도","4115","의정부시","9","MALE","14","19220.55978"
"LI122200010009LI1222000100092618230","20211223","51","목","41","경기도","4115","의정부시","22","FEMALE","1","3949.557417"
"LI122200010009LI1222000100092618231","20211214","50","화","41","경기도","4115","의정부시","13","FEMALE","5","13727.92793"
"LI122200010009LI1222000100092618232","20211217","50","금","41","경기도","4115","의정부시","15","FEMALE","10","19068.35362"
"LI122200010009LI1222000100092618233","20211217","50","금","41","경기도","4115","의정부시","21","MALE","5","16132.42326"
"LI122200010009LI1222000100092618234","20211224","51","금","41","경기도","4115","의정부시","6","MALE","2","13992.81466"
"LI122200010009LI1222000100092618235","20211203","48","금","41","경기도","4115","의정부시","1","MALE","3","19777.14193"
"LI122200010009LI1222000100092618236","20211204","48","토","41","경기도","4115","의정부시","20","FEMALE","12","16578.4894"
"LI122200010009LI1222000100092618237","20211210","49","금","41","경기도","4115","의정부시","15","FEMALE","1","5011.690367"
"LI122200010009LI1222000100092618238","20211201","48","수","41","경기도","4115","의정부시","14","MALE","1","4945.163535"
"LI122200010009LI1222000100092618239","20211203","48","금","41","경기도","4115","의정부시","10","MALE","14","16817.14022"
"LI122200010009LI1222000100092618240","20211219","50","일","41","경기도","4115","의정부시","22","FEMALE","1","4607.776235"
"LI122200010009LI1222000100092618241","20211229","52","수","41","경기도","4115","의정부시","20","MALE","9","16859.09193"
"LI122200010009LI1222000100092618242","20211226","51","일","41","경기도","4115","의정부시","23","FEMALE","12","18385.76606"
"LI122200010009LI1222000100092618243","20211201","48","수","41","경기도","4115","의정부시","23","MALE","5","16719.36523"
"LI122200010009LI1222000100092618244","20211218","50","토","41","경기도","4115","의정부시","18","MALE","7","15182.12328"
"LI122200010009LI1222000100092618245","20211228","52","화","41","경기도","4115","의정부시","0","FEMALE","11","19274.28164"
"LI122200010009LI1222000100092618246","20211218","50","토","41","경기도","4115","의정부시","4","FEMALE","14","28727.55773"
"LI122200010009LI1222000100092618247","20211226","51","일","41","경기도","4115","의정부시","14","MALE","11","18131.58539"
"LI122200010009LI1222000100092618248","20211211","49","토","41","경기도","4115","의정부시","18","MALE","8","16112.03938"
"LI122200010009LI1222000100092618249","20211208","49","수","41","경기도","4115","의정부시","9","MALE","6","11415.19296"
"LI122200010009LI1222000100092618250","20211227","52","월","41","경기도","4115","의정부시","13","FEMALE","5","13535.29887"
"LI122200010009LI1222000100092618251","20211204","48","토","41","경기도","4115","의정부시","12","FEMALE","6","11448.3081"
