﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010009LI122200010009259759","20211219","50","일","41","경기도","4121","광명시","5","MALE","7","9715.151427"
"LI122200010009LI122200010009259760","20211220","51","월","41","경기도","4121","광명시","23","FEMALE","8","11474.83104"
"LI122200010009LI122200010009259761","20211226","51","일","41","경기도","4121","광명시","21","FEMALE","13","8104.720495"
"LI122200010009LI122200010009259762","20211231","52","금","41","경기도","4121","광명시","1","MALE","5","8709.761264"
"LI122200010009LI122200010009259763","20211205","48","일","41","경기도","4121","광명시","21","FEMALE","5","8452.912186"
"LI122200010009LI122200010009259764","20211213","50","월","41","경기도","4121","광명시","3","MALE","13","7294.887025"
"LI122200010009LI122200010009259765","20211218","50","토","41","경기도","4121","광명시","2","MALE","13","7312.191757"
"LI122200010009LI122200010009259766","20211225","51","토","41","경기도","4121","광명시","13","FEMALE","2","8250.047837"
"LI122200010009LI122200010009259767","20211212","49","일","41","경기도","4121","광명시","10","MALE","9","11124.29918"
"LI122200010009LI122200010009259768","20211226","51","일","41","경기도","4121","광명시","5","MALE","8","10728.763"
"LI122200010009LI122200010009259769","20211218","50","토","41","경기도","4121","광명시","12","FEMALE","9","11180.79202"
"LI122200010009LI122200010009259770","20211217","50","금","41","경기도","4121","광명시","0","FEMALE","8","11542.2353"
"LI122200010009LI122200010009259771","20211211","49","토","41","경기도","4121","광명시","17","MALE","2","8491.213562"
"LI122200010009LI122200010009259772","20211227","52","월","41","경기도","4121","광명시","5","MALE","9","12131.93065"
"LI122200010009LI122200010009259773","20211208","49","수","41","경기도","4121","광명시","15","MALE","10","8772.419784"
"LI122200010009LI122200010009259774","20211219","50","일","41","경기도","4121","광명시","10","FEMALE","6","7953.205019"
"LI122200010009LI122200010009259775","20211231","52","금","41","경기도","4121","광명시","13","FEMALE","10","11912.17009"
"LI122200010009LI122200010009259776","20211219","50","일","41","경기도","4121","광명시","17","MALE","1","1804.354077"
"LI122200010009LI122200010009259777","20211201","48","수","41","경기도","4121","광명시","11","MALE","2","7484.791291"
"LI122200010009LI122200010009259778","20211204","48","토","41","경기도","4121","광명시","1","MALE","5","8496.642412"
"LI122200010009LI122200010009259779","20211219","50","일","41","경기도","4121","광명시","4","MALE","7","9686.283112"
"LI122200010009LI122200010009259780","20211227","52","월","41","경기도","4121","광명시","14","FEMALE","13","7666.09848"
"LI122200010009LI122200010009259781","20211204","48","토","41","경기도","4121","광명시","19","FEMALE","6","7013.007708"
"LI122200010009LI122200010009259782","20211205","48","일","41","경기도","4121","광명시","1","MALE","9","11186.03887"
"LI122200010009LI122200010009259783","20211221","51","화","41","경기도","4121","광명시","2","MALE","6","8674.076714"
"LI122200010009LI122200010009259784","20211217","50","금","41","경기도","4121","광명시","2","MALE","10","11708.09903"
"LI122200010009LI122200010009259785","20211221","51","화","41","경기도","4121","광명시","14","FEMALE","11","9442.731284"
"LI122200010009LI122200010009259786","20211224","51","금","41","경기도","4121","광명시","6","FEMALE","10","12676.3145"
"LI122200010009LI122200010009259787","20211227","52","월","41","경기도","4121","광명시","5","MALE","4","8624.395838"
"LI122200010009LI122200010009259788","20211202","48","목","41","경기도","4121","광명시","3","FEMALE","5","8581.238628"
"LI122200010009LI122200010009259789","20211210","49","금","41","경기도","4121","광명시","16","FEMALE","7","8223.95645"
"LI122200010009LI122200010009259790","20211219","50","일","41","경기도","4121","광명시","18","FEMALE","14","15331.74884"
"LI122200010009LI122200010009259791","20211211","49","토","41","경기도","4121","광명시","5","MALE","7","9748.046102"
"LI122200010009LI122200010009259792","20211213","50","월","41","경기도","4121","광명시","1","MALE","4","8252.349337"
"LI122200010009LI122200010009259793","20211223","51","목","41","경기도","4121","광명시","1","FEMALE","8","11542.12756"
"LI122200010009LI122200010009259794","20211219","50","일","41","경기도","4121","광명시","16","FEMALE","6","8411.951759"
"LI122200010009LI122200010009259795","20211220","51","월","41","경기도","4121","광명시","0","FEMALE","13","8106.11852"
"LI122200010009LI122200010009259796","20211214","50","화","41","경기도","4121","광명시","20","MALE","14","10716.321"
"LI122200010009LI122200010009259797","20211224","51","금","41","경기도","4121","광명시","5","MALE","7","9837.008081"
"LI122200010009LI122200010009259798","20211221","51","화","41","경기도","4121","광명시","13","MALE","14","9722.372311"
"LI122200010009LI122200010009259799","20211221","51","화","41","경기도","4121","광명시","7","FEMALE","3","12089.88701"
"LI122200010009LI1222000100092597100","20211204","48","토","41","경기도","4121","광명시","12","MALE","7","7881.742745"
"LI122200010009LI1222000100092597101","20211219","50","일","41","경기도","4121","광명시","0","FEMALE","4","7828.565716"
"LI122200010009LI1222000100092597102","20211203","48","금","41","경기도","4121","광명시","2","FEMALE","6","8220.28102"
"LI122200010009LI1222000100092597103","20211217","50","금","41","경기도","4121","광명시","20","MALE","14","10315.16707"
"LI122200010009LI1222000100092597104","20211218","50","토","41","경기도","4121","광명시","22","FEMALE","4","7318.67466"
"LI122200010009LI1222000100092597105","20211205","48","일","41","경기도","4121","광명시","0","FEMALE","8","10950.5629"
"LI122200010009LI1222000100092597106","20211216","50","목","41","경기도","4121","광명시","6","MALE","14","10038.49903"
"LI122200010009LI1222000100092597107","20211211","49","토","41","경기도","4121","광명시","1","MALE","14","10364.2542"
"LI122200010009LI1222000100092597108","20211215","50","수","41","경기도","4121","광명시","8","MALE","13","6140.137456"
"LI122200010009LI1222000100092597109","20211211","49","토","41","경기도","4121","광명시","1","MALE","13","7403.140059"
"LI122200010009LI1222000100092597110","20211210","49","금","41","경기도","4121","광명시","0","FEMALE","4","7979.418865"
"LI122200010009LI1222000100092597111","20211223","51","목","41","경기도","4121","광명시","19","MALE","4","7647.059347"
"LI122200010009LI1222000100092597112","20211209","49","목","41","경기도","4121","광명시","0","FEMALE","5","8309.044058"
"LI122200010009LI1222000100092597113","20211208","49","수","41","경기도","4121","광명시","14","FEMALE","5","6101.904166"
"LI122200010009LI1222000100092597114","20211221","51","화","41","경기도","4121","광명시","7","FEMALE","2","8923.947897"
"LI122200010009LI1222000100092597115","20211227","52","월","41","경기도","4121","광명시","4","MALE","4","8623.029246"
"LI122200010009LI1222000100092597116","20211230","52","목","41","경기도","4121","광명시","21","FEMALE","11","10321.14536"
"LI122200010009LI1222000100092597117","20211209","49","목","41","경기도","4121","광명시","3","FEMALE","14","15805.31176"
"LI122200010009LI1222000100092597118","20211210","49","금","41","경기도","4121","광명시","20","FEMALE","7","9594.988969"
"LI122200010009LI1222000100092597119","20211203","48","금","41","경기도","4121","광명시","6","MALE","9","10798.64491"
"LI122200010009LI1222000100092597120","20211222","51","수","41","경기도","4121","광명시","8","MALE","14","9982.085617"
"LI122200010009LI1222000100092597121","20211221","51","화","41","경기도","4121","광명시","20","MALE","1","1718.454543"
"LI122200010009LI1222000100092597122","20211231","52","금","41","경기도","4121","광명시","6","FEMALE","11","10258.21235"
"LI122200010009LI1222000100092597123","20211205","48","일","41","경기도","4121","광명시","5","MALE","6","8129.835584"
"LI122200010009LI1222000100092597124","20211221","51","화","41","경기도","4121","광명시","6","FEMALE","9","12137.25882"
"LI122200010009LI1222000100092597125","20211204","48","토","41","경기도","4121","광명시","8","FEMALE","9","11314.12682"
"LI122200010009LI1222000100092597126","20211221","51","화","41","경기도","4121","광명시","18","FEMALE","10","11827.5127"
"LI122200010009LI1222000100092597127","20211222","51","수","41","경기도","4121","광명시","19","FEMALE","1","1915.499201"
"LI122200010009LI1222000100092597128","20211219","50","일","41","경기도","4121","광명시","6","MALE","13","7337.874175"
"LI122200010009LI1222000100092597129","20211228","52","화","41","경기도","4121","광명시","8","FEMALE","12","10673.73991"
"LI122200010009LI1222000100092597130","20211212","49","일","41","경기도","4121","광명시","4","FEMALE","14","15310.98056"
"LI122200010009LI1222000100092597131","20211223","51","목","41","경기도","4121","광명시","20","FEMALE","9","11995.87957"
"LI122200010009LI1222000100092597132","20211223","51","목","41","경기도","4121","광명시","10","FEMALE","9","10943.13908"
"LI122200010009LI1222000100092597133","20211210","49","금","41","경기도","4121","광명시","19","FEMALE","13","7917.108152"
"LI122200010009LI1222000100092597134","20211202","48","목","41","경기도","4121","광명시","6","FEMALE","12","10784.66402"
"LI122200010009LI1222000100092597135","20211214","50","화","41","경기도","4121","광명시","6","MALE","2","9678.017659"
"LI122200010009LI1222000100092597136","20211203","48","금","41","경기도","4121","광명시","8","FEMALE","6","6819.603026"
"LI122200010009LI1222000100092597137","20211219","50","일","41","경기도","4121","광명시","10","MALE","5","8586.546705"
"LI122200010009LI1222000100092597138","20211219","50","일","41","경기도","4121","광명시","14","MALE","1","1949.628726"
"LI122200010009LI1222000100092597139","20211206","49","월","41","경기도","4121","광명시","5","MALE","1","1870.702267"
"LI122200010009LI1222000100092597140","20211218","50","토","41","경기도","4121","광명시","19","FEMALE","13","7941.418143"
"LI122200010009LI1222000100092597141","20211218","50","토","41","경기도","4121","광명시","14","FEMALE","14","14676.64177"
"LI122200010009LI1222000100092597142","20211206","49","월","41","경기도","4121","광명시","0","FEMALE","4","8434.211064"
"LI122200010009LI1222000100092597143","20211205","48","일","41","경기도","4121","광명시","21","FEMALE","8","12087.6988"
"LI122200010009LI1222000100092597144","20211202","48","목","41","경기도","4121","광명시","6","MALE","8","9894.615825"
"LI122200010009LI1222000100092597145","20211206","49","월","41","경기도","4121","광명시","23","MALE","13","6859.982082"
"LI122200010009LI1222000100092597146","20211227","52","월","41","경기도","4121","광명시","0","FEMALE","3","12728.28791"
"LI122200010009LI1222000100092597147","20211225","51","토","41","경기도","4121","광명시","18","FEMALE","12","11359.24704"
"LI122200010009LI1222000100092597148","20211207","49","화","41","경기도","4121","광명시","22","MALE","11","11568.59822"
"LI122200010009LI1222000100092597149","20211217","50","금","41","경기도","4121","광명시","18","FEMALE","11","9895.729521"
"LI122200010009LI1222000100092597150","20211210","49","금","41","경기도","4121","광명시","5","MALE","14","10296.3492"
"LI122200010009LI1222000100092597151","20211211","49","토","41","경기도","4121","광명시","6","MALE","6","8792.560181"
"LI122200010009LI1222000100092597152","20211227","52","월","41","경기도","4121","광명시","17","FEMALE","2","8714.371691"
"LI122200010009LI1222000100092597153","20211203","48","금","41","경기도","4121","광명시","5","FEMALE","4","7332.972689"
"LI122200010009LI1222000100092597154","20211203","48","금","41","경기도","4121","광명시","23","MALE","7","9199.672809"
"LI122200010009LI1222000100092597155","20211212","49","일","41","경기도","4121","광명시","5","FEMALE","12","11226.20231"
"LI122200010009LI1222000100092597156","20211215","50","수","41","경기도","4121","광명시","15","FEMALE","7","7996.781683"
"LI122200010009LI1222000100092597157","20211210","49","금","41","경기도","4121","광명시","1","MALE","10","11819.65651"
"LI122200010009LI1222000100092597158","20211218","50","토","41","경기도","4121","광명시","0","FEMALE","7","9673.41038"
"LI122200010009LI1222000100092597159","20211212","49","일","41","경기도","4121","광명시","19","FEMALE","12","11216.27935"
"LI122200010009LI1222000100092597160","20211201","48","수","41","경기도","4121","광명시","4","FEMALE","11","10258.42545"
"LI122200010009LI1222000100092597161","20211219","50","일","41","경기도","4121","광명시","5","MALE","14","10413.68655"
"LI122200010009LI1222000100092597162","20211231","52","금","41","경기도","4121","광명시","9","FEMALE","9","11485.28253"
"LI122200010009LI1222000100092597163","20211214","50","화","41","경기도","4121","광명시","22","MALE","13","7640.354557"
"LI122200010009LI1222000100092597164","20211211","49","토","41","경기도","4121","광명시","21","MALE","10","11747.82834"
"LI122200010009LI1222000100092597165","20211211","49","토","41","경기도","4121","광명시","14","FEMALE","8","10826.04041"
"LI122200010009LI1222000100092597166","20211223","51","목","41","경기도","4121","광명시","16","FEMALE","3","11570.29374"
"LI122200010009LI1222000100092597167","20211226","51","일","41","경기도","4121","광명시","17","FEMALE","1","2156.450729"
"LI122200010009LI1222000100092597168","20211209","49","목","41","경기도","4121","광명시","5","MALE","1","1989.439268"
"LI122200010009LI1222000100092597169","20211220","51","월","41","경기도","4121","광명시","3","MALE","3","13742.93476"
"LI122200010009LI1222000100092597170","20211228","52","화","41","경기도","4121","광명시","19","FEMALE","13","7966.683685"
"LI122200010009LI1222000100092597171","20211206","49","월","41","경기도","4121","광명시","15","FEMALE","4","5669.339002"
"LI122200010009LI1222000100092597172","20211204","48","토","41","경기도","4121","광명시","10","FEMALE","9","10749.40199"
"LI122200010009LI1222000100092597173","20211229","52","수","41","경기도","4121","광명시","4","MALE","14","10540.14766"
"LI122200010009LI1222000100092597174","20211218","50","토","41","경기도","4121","광명시","8","MALE","6","8433.672923"
"LI122200010009LI1222000100092597175","20211210","49","금","41","경기도","4121","광명시","4","MALE","12","10039.63836"
"LI122200010009LI1222000100092597176","20211220","51","월","41","경기도","4121","광명시","13","FEMALE","4","1451.973563"
"LI122200010009LI1222000100092597177","20211226","51","일","41","경기도","4121","광명시","6","FEMALE","1","2382.900011"
"LI122200010009LI1222000100092597178","20211205","48","일","41","경기도","4121","광명시","19","MALE","2","8804.921721"
"LI122200010009LI1222000100092597179","20211231","52","금","41","경기도","4121","광명시","11","FEMALE","10","11632.81863"
"LI122200010009LI1222000100092597180","20211221","51","화","41","경기도","4121","광명시","23","FEMALE","9","12188.76185"
"LI122200010009LI1222000100092597181","20211225","51","토","41","경기도","4121","광명시","8","FEMALE","13","7842.716944"
"LI122200010009LI1222000100092597182","20211214","50","화","41","경기도","4121","광명시","7","MALE","3","14107.23212"
"LI122200010009LI1222000100092597183","20211211","49","토","41","경기도","4121","광명시","10","FEMALE","3","11570.93762"
"LI122200010009LI1222000100092597184","20211230","52","목","41","경기도","4121","광명시","21","MALE","6","8394.046856"
"LI122200010009LI1222000100092597185","20211220","51","월","41","경기도","4121","광명시","6","MALE","7","9633.147614"
"LI122200010009LI1222000100092597186","20211201","48","수","41","경기도","4121","광명시","20","MALE","14","10062.60254"
"LI122200010009LI1222000100092597187","20211213","50","월","41","경기도","4121","광명시","15","MALE","1","2245.982281"
"LI122200010009LI1222000100092597188","20211203","48","금","41","경기도","4121","광명시","3","FEMALE","5","7986.995572"
"LI122200010009LI1222000100092597189","20211218","50","토","41","경기도","4121","광명시","3","MALE","5","8519.156529"
"LI122200010009LI1222000100092597190","20211229","52","수","41","경기도","4121","광명시","21","FEMALE","9","12078.72967"
"LI122200010009LI1222000100092597191","20211214","50","화","41","경기도","4121","광명시","13","FEMALE","2","9888.92318"
"LI122200010009LI1222000100092597192","20211214","50","화","41","경기도","4121","광명시","2","FEMALE","3","12074.15371"
"LI122200010009LI1222000100092597193","20211217","50","금","41","경기도","4121","광명시","19","FEMALE","8","10803.11008"
"LI122200010009LI1222000100092597194","20211216","50","목","41","경기도","4121","광명시","2","MALE","4","8081.506262"
"LI122200010009LI1222000100092597195","20211203","48","금","41","경기도","4121","광명시","11","MALE","2","7818.494104"
"LI122200010009LI1222000100092597196","20211212","49","일","41","경기도","4121","광명시","22","MALE","4","8190.517594"
"LI122200010009LI1222000100092597197","20211213","50","월","41","경기도","4121","광명시","12","MALE","3","13451.90617"
"LI122200010009LI1222000100092597198","20211204","48","토","41","경기도","4121","광명시","16","FEMALE","9","10201.37943"
"LI122200010009LI1222000100092597199","20211203","48","금","41","경기도","4121","광명시","17","FEMALE","6","5964.549593"
"LI122200010009LI1222000100092597200","20211226","51","일","41","경기도","4121","광명시","0","MALE","7","9773.03543"
"LI122200010009LI1222000100092597201","20211202","48","목","41","경기도","4121","광명시","13","MALE","8","5369.458067"
"LI122200010009LI1222000100092597202","20211211","49","토","41","경기도","4121","광명시","21","FEMALE","3","11770.14003"
"LI122200010009LI1222000100092597203","20211203","48","금","41","경기도","4121","광명시","23","FEMALE","5","7835.975426"
"LI122200010009LI1222000100092597204","20211223","51","목","41","경기도","4121","광명시","23","MALE","2","7236.42407"
"LI122200010009LI1222000100092597205","20211222","51","수","41","경기도","4121","광명시","21","FEMALE","3","5632.264288"
"LI122200010009LI1222000100092597206","20211219","50","일","41","경기도","4121","광명시","23","FEMALE","6","8401.499794"
"LI122200010009LI1222000100092597207","20211219","50","일","41","경기도","4121","광명시","11","FEMALE","4","7575.891274"
"LI122200010009LI1222000100092597208","20211208","49","수","41","경기도","4121","광명시","2","FEMALE","14","15557.45057"
"LI122200010009LI1222000100092597209","20211227","52","월","41","경기도","4121","광명시","17","MALE","12","9915.001833"
"LI122200010009LI1222000100092597210","20211220","51","월","41","경기도","4121","광명시","7","MALE","4","7953.33677"
"LI122200010009LI1222000100092597211","20211207","49","화","41","경기도","4121","광명시","9","MALE","12","10400.74945"
"LI122200010009LI1222000100092597212","20211202","48","목","41","경기도","4121","광명시","23","MALE","10","11669.65901"
"LI122200010009LI1222000100092597213","20211202","48","목","41","경기도","4121","광명시","22","FEMALE","13","7978.370371"
"LI122200010009LI1222000100092597214","20211206","49","월","41","경기도","4121","광명시","0","FEMALE","5","8626.412765"
"LI122200010009LI1222000100092597215","20211210","49","금","41","경기도","4121","광명시","23","FEMALE","12","11442.05796"
"LI122200010009LI1222000100092597216","20211223","51","목","41","경기도","4121","광명시","1","FEMALE","9","12341.05865"
"LI122200010009LI1222000100092597217","20211207","49","화","41","경기도","4121","광명시","11","MALE","14","10321.78287"
"LI122200010009LI1222000100092597218","20211216","50","목","41","경기도","4121","광명시","10","FEMALE","3","10821.78707"
"LI122200010009LI1222000100092597219","20211214","50","화","41","경기도","4121","광명시","16","FEMALE","2","10017.66274"
"LI122200010009LI1222000100092597220","20211212","49","일","41","경기도","4121","광명시","19","MALE","2","7934.664463"
"LI122200010009LI1222000100092597221","20211205","48","일","41","경기도","4121","광명시","14","FEMALE","9","11132.48159"
"LI122200010009LI1222000100092597222","20211226","51","일","41","경기도","4121","광명시","22","MALE","2","8347.077345"
"LI122200010009LI1222000100092597223","20211213","50","월","41","경기도","4121","광명시","16","MALE","7","7314.501347"
"LI122200010009LI1222000100092597224","20211221","51","화","41","경기도","4121","광명시","20","FEMALE","8","11275.58637"
"LI122200010009LI1222000100092597225","20211207","49","화","41","경기도","4121","광명시","18","FEMALE","8","11589.99856"
"LI122200010009LI1222000100092597226","20211225","51","토","41","경기도","4121","광명시","14","FEMALE","14","15227.24576"
"LI122200010009LI1222000100092597227","20211207","49","화","41","경기도","4121","광명시","5","MALE","7","10564.26497"
"LI122200010009LI1222000100092597228","20211216","50","목","41","경기도","4121","광명시","18","MALE","9","9019.392034"
"LI122200010009LI1222000100092597229","20211206","49","월","41","경기도","4121","광명시","22","MALE","1","1383.062421"
"LI122200010009LI1222000100092597230","20211228","52","화","41","경기도","4121","광명시","4","FEMALE","7","10102.21519"
"LI122200010009LI1222000100092597231","20211216","50","목","41","경기도","4121","광명시","12","FEMALE","9","10261.09323"
"LI122200010009LI1222000100092597232","20211209","49","목","41","경기도","4121","광명시","21","FEMALE","14","15284.86149"
"LI122200010009LI1222000100092597233","20211222","51","수","41","경기도","4121","광명시","12","FEMALE","2","8765.312242"
"LI122200010009LI1222000100092597234","20211222","51","수","41","경기도","4121","광명시","10","MALE","12","9226.510923"
"LI122200010009LI1222000100092597235","20211218","50","토","41","경기도","4121","광명시","5","MALE","3","13448.89784"
"LI122200010009LI1222000100092597236","20211220","51","월","41","경기도","4121","광명시","8","MALE","1","1746.928377"
"LI122200010009LI1222000100092597237","20211213","50","월","41","경기도","4121","광명시","20","MALE","2","8979.939308"
"LI122200010009LI1222000100092597238","20211211","49","토","41","경기도","4121","광명시","7","FEMALE","2","9163.986711"
"LI122200010009LI1222000100092597239","20211218","50","토","41","경기도","4121","광명시","17","FEMALE","6","7175.607292"
"LI122200010009LI1222000100092597240","20211223","51","목","41","경기도","4121","광명시","8","FEMALE","8","10607.78645"
"LI122200010009LI1222000100092597241","20211204","48","토","41","경기도","4121","광명시","9","FEMALE","11","9362.612638"
"LI122200010009LI1222000100092597242","20211227","52","월","41","경기도","4121","광명시","9","FEMALE","3","11740.80214"
"LI122200010009LI1222000100092597243","20211231","52","금","41","경기도","4121","광명시","21","MALE","8","10353.0951"
"LI122200010009LI1222000100092597244","20211224","51","금","41","경기도","4121","광명시","22","MALE","9","12086.98531"
"LI122200010009LI1222000100092597245","20211230","52","목","41","경기도","4121","광명시","1","FEMALE","1","2178.799835"
"LI122200010009LI1222000100092597246","20211228","52","화","41","경기도","4121","광명시","5","MALE","9","11807.2852"
"LI122200010009LI1222000100092597247","20211219","50","일","41","경기도","4121","광명시","1","MALE","11","10470.90784"
"LI122200010009LI1222000100092597248","20211226","51","일","41","경기도","4121","광명시","14","FEMALE","3","11784.81861"
"LI122200010009LI1222000100092597249","20211207","49","화","41","경기도","4121","광명시","16","MALE","13","7385.212958"
"LI122200010009LI1222000100092597250","20211219","50","일","41","경기도","4121","광명시","2","FEMALE","5","7753.252719"
"LI122200010009LI1222000100092597251","20211213","50","월","41","경기도","4121","광명시","14","FEMALE","12","10546.9353"
"LI122200010009LI1222000100092597252","20211208","49","수","41","경기도","4121","광명시","21","MALE","11","10658.93154"
"LI122200010009LI1222000100092597253","20211229","52","수","41","경기도","4121","광명시","8","MALE","9","9831.376505"
"LI122200010009LI1222000100092597254","20211218","50","토","41","경기도","4121","광명시","22","FEMALE","6","7577.649408"
"LI122200010009LI1222000100092597255","20211209","49","목","41","경기도","4121","광명시","16","MALE","6","6362.155293"
"LI122200010009LI1222000100092597256","20211208","49","수","41","경기도","4121","광명시","2","FEMALE","12","11924.18094"
