﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010009LI122200010009262059","20211228","52","화","41","경기도","4148","파주시","12","FEMALE","8","20295.75657"
"LI122200010009LI122200010009262060","20211211","49","토","41","경기도","4148","파주시","15","MALE","7","22219.12813"
"LI122200010009LI122200010009262061","20211205","48","일","41","경기도","4148","파주시","23","MALE","4","15582.13269"
"LI122200010009LI122200010009262062","20211218","50","토","41","경기도","4148","파주시","4","FEMALE","1","7039.110116"
"LI122200010009LI122200010009262063","20211224","51","금","41","경기도","4148","파주시","10","MALE","14","19059.16148"
"LI122200010009LI122200010009262064","20211205","48","일","41","경기도","4148","파주시","16","MALE","2","19695.74362"
"LI122200010009LI122200010009262065","20211213","50","월","41","경기도","4148","파주시","6","MALE","3","21384.45779"
"LI122200010009LI122200010009262066","20211216","50","목","41","경기도","4148","파주시","2","FEMALE","6","15556.82552"
"LI122200010009LI122200010009262067","20211221","51","화","41","경기도","4148","파주시","9","FEMALE","1","9119.64459"
"LI122200010009LI122200010009262068","20211211","49","토","41","경기도","4148","파주시","17","FEMALE","9","21866.99233"
"LI122200010009LI122200010009262069","20211220","51","월","41","경기도","4148","파주시","19","FEMALE","12","15703.84606"
"LI122200010009LI122200010009262070","20211208","49","수","41","경기도","4148","파주시","23","FEMALE","6","15588.40398"
"LI122200010009LI122200010009262071","20211205","48","일","41","경기도","4148","파주시","10","FEMALE","3","20109.2349"
"LI122200010009LI122200010009262072","20211231","52","금","41","경기도","4148","파주시","11","FEMALE","2","20622.75167"
"LI122200010009LI122200010009262073","20211219","50","일","41","경기도","4148","파주시","11","FEMALE","13","11442.10935"
"LI122200010009LI122200010009262074","20211210","49","금","41","경기도","4148","파주시","0","FEMALE","8","20521.2415"
"LI122200010009LI122200010009262075","20211209","49","목","41","경기도","4148","파주시","10","FEMALE","2","19671.84137"
"LI122200010009LI122200010009262076","20211201","48","수","41","경기도","4148","파주시","2","MALE","10","22896.50545"
"LI122200010009LI122200010009262077","20211226","51","일","41","경기도","4148","파주시","15","MALE","2","19064.72064"
"LI122200010009LI122200010009262078","20211215","50","수","41","경기도","4148","파주시","16","MALE","2","19577.2998"
"LI122200010009LI122200010009262079","20211212","49","일","41","경기도","4148","파주시","14","FEMALE","9","22688.78077"
"LI122200010009LI122200010009262080","20211216","50","목","41","경기도","4148","파주시","8","FEMALE","6","15799.49165"
"LI122200010009LI122200010009262081","20211212","49","일","41","경기도","4148","파주시","11","MALE","2","20617.64646"
"LI122200010009LI122200010009262082","20211228","52","화","41","경기도","4148","파주시","6","MALE","8","23181.42834"
"LI122200010009LI122200010009262083","20211209","49","목","41","경기도","4148","파주시","15","FEMALE","1","8353.834199"
"LI122200010009LI122200010009262084","20211224","51","금","41","경기도","4148","파주시","13","FEMALE","6","15755.95605"
"LI122200010009LI122200010009262085","20211218","50","토","41","경기도","4148","파주시","15","FEMALE","2","18436.97784"
"LI122200010009LI122200010009262086","20211214","50","화","41","경기도","4148","파주시","19","FEMALE","6","15338.98632"
"LI122200010009LI122200010009262087","20211230","52","목","41","경기도","4148","파주시","7","FEMALE","4","13261.55297"
"LI122200010009LI122200010009262088","20211228","52","화","41","경기도","4148","파주시","6","FEMALE","9","20467.48558"
"LI122200010009LI122200010009262089","20211206","49","월","41","경기도","4148","파주시","22","MALE","14","19864.64354"
"LI122200010009LI122200010009262090","20211230","52","목","41","경기도","4148","파주시","2","MALE","1","6544.142824"
"LI122200010009LI122200010009262091","20211211","49","토","41","경기도","4148","파주시","7","FEMALE","11","17485.17956"
"LI122200010009LI122200010009262092","20211230","52","목","41","경기도","4148","파주시","19","FEMALE","10","20170.71297"
"LI122200010009LI122200010009262093","20211204","48","토","41","경기도","4148","파주시","5","MALE","1","7362.678089"
"LI122200010009LI122200010009262094","20211211","49","토","41","경기도","4148","파주시","12","FEMALE","11","18833.13992"
"LI122200010009LI122200010009262095","20211215","50","수","41","경기도","4148","파주시","8","FEMALE","1","7719.858284"
"LI122200010009LI122200010009262096","20211228","52","화","41","경기도","4148","파주시","21","FEMALE","8","20336.60251"
"LI122200010009LI122200010009262097","20211203","48","금","41","경기도","4148","파주시","8","FEMALE","1","8131.960808"
"LI122200010009LI122200010009262098","20211203","48","금","41","경기도","4148","파주시","12","FEMALE","12","19227.69209"
"LI122200010009LI122200010009262099","20211214","50","화","41","경기도","4148","파주시","14","FEMALE","9","20613.27635"
"LI122200010009LI1222000100092620100","20211205","48","일","41","경기도","4148","파주시","19","FEMALE","1","7077.074375"
"LI122200010009LI1222000100092620101","20211216","50","목","41","경기도","4148","파주시","2","FEMALE","9","20298.37252"
"LI122200010009LI1222000100092620102","20211211","49","토","41","경기도","4148","파주시","22","FEMALE","11","17428.17084"
"LI122200010009LI1222000100092620103","20211229","52","수","41","경기도","4148","파주시","10","FEMALE","10","21140.931"
"LI122200010009LI1222000100092620104","20211209","49","목","41","경기도","4148","파주시","16","MALE","1","7248.207002"
"LI122200010009LI1222000100092620105","20211203","48","금","41","경기도","4148","파주시","1","FEMALE","5","15868.79428"
"LI122200010009LI1222000100092620106","20211219","50","일","41","경기도","4148","파주시","23","FEMALE","4","13336.87922"
"LI122200010009LI1222000100092620107","20211210","49","금","41","경기도","4148","파주시","15","FEMALE","12","17832.04067"
"LI122200010009LI1222000100092620108","20211221","51","화","41","경기도","4148","파주시","16","FEMALE","3","17660.6852"
"LI122200010009LI1222000100092620109","20211229","52","수","41","경기도","4148","파주시","10","MALE","2","17895.47218"
"LI122200010009LI1222000100092620110","20211205","48","일","41","경기도","4148","파주시","4","FEMALE","1","8240.97049"
"LI122200010009LI1222000100092620111","20211217","50","금","41","경기도","4148","파주시","20","FEMALE","10","19665.03369"
"LI122200010009LI1222000100092620112","20211221","51","화","41","경기도","4148","파주시","4","FEMALE","8","20388.30161"
"LI122200010009LI1222000100092620113","20211213","50","월","41","경기도","4148","파주시","23","MALE","5","18123.09136"
"LI122200010009LI1222000100092620114","20211213","50","월","41","경기도","4148","파주시","8","MALE","2","20943.26138"
"LI122200010009LI1222000100092620115","20211218","50","토","41","경기도","4148","파주시","5","MALE","6","16324.53203"
"LI122200010009LI1222000100092620116","20211214","50","화","41","경기도","4148","파주시","15","MALE","8","25557.90035"
"LI122200010009LI1222000100092620117","20211215","50","수","41","경기도","4148","파주시","0","MALE","11","18834.6831"
"LI122200010009LI1222000100092620118","20211212","49","일","41","경기도","4148","파주시","7","FEMALE","13","11948.41175"
"LI122200010009LI1222000100092620119","20211228","52","화","41","경기도","4148","파주시","2","FEMALE","13","11507.59159"
"LI122200010009LI1222000100092620120","20211207","49","화","41","경기도","4148","파주시","7","FEMALE","11","17054.18078"
"LI122200010009LI1222000100092620121","20211229","52","수","41","경기도","4148","파주시","7","MALE","8","25375.2763"
"LI122200010009LI1222000100092620122","20211201","48","수","41","경기도","4148","파주시","0","FEMALE","8","20376.79684"
"LI122200010009LI1222000100092620123","20211222","51","수","41","경기도","4148","파주시","19","MALE","5","18221.2923"
"LI122200010009LI1222000100092620124","20211201","48","수","41","경기도","4148","파주시","12","FEMALE","2","19673.5181"
"LI122200010009LI1222000100092620125","20211231","52","금","41","경기도","4148","파주시","23","FEMALE","3","22449.88439"
"LI122200010009LI1222000100092620126","20211225","51","토","41","경기도","4148","파주시","21","MALE","10","22078.46123"
"LI122200010009LI1222000100092620127","20211226","51","일","41","경기도","4148","파주시","20","MALE","9","21124.43674"
"LI122200010009LI1222000100092620128","20211231","52","금","41","경기도","4148","파주시","15","MALE","14","18410.00363"
"LI122200010009LI1222000100092620129","20211211","49","토","41","경기도","4148","파주시","14","FEMALE","1","8105.502655"
"LI122200010009LI1222000100092620130","20211224","51","금","41","경기도","4148","파주시","14","FEMALE","9","20747.14474"
"LI122200010009LI1222000100092620131","20211208","49","수","41","경기도","4148","파주시","1","MALE","7","21127.42369"
"LI122200010009LI1222000100092620132","20211201","48","수","41","경기도","4148","파주시","12","FEMALE","3","18010.22644"
"LI122200010009LI1222000100092620133","20211213","50","월","41","경기도","4148","파주시","4","FEMALE","6","15544.33392"
"LI122200010009LI1222000100092620134","20211212","49","일","41","경기도","4148","파주시","7","MALE","14","19363.44397"
"LI122200010009LI1222000100092620135","20211212","49","일","41","경기도","4148","파주시","14","FEMALE","5","15950.99547"
"LI122200010009LI1222000100092620136","20211227","52","월","41","경기도","4148","파주시","13","FEMALE","11","17869.08656"
"LI122200010009LI1222000100092620137","20211207","49","화","41","경기도","4148","파주시","22","MALE","2","19978.47538"
"LI122200010009LI1222000100092620138","20211216","50","목","41","경기도","4148","파주시","9","FEMALE","8","20103.63893"
"LI122200010009LI1222000100092620139","20211223","51","목","41","경기도","4148","파주시","23","FEMALE","2","18019.24983"
"LI122200010009LI1222000100092620140","20211201","48","수","41","경기도","4148","파주시","14","FEMALE","2","19671.25247"
"LI122200010009LI1222000100092620141","20211211","49","토","41","경기도","4148","파주시","13","FEMALE","2","19946.00789"
"LI122200010009LI1222000100092620142","20211222","51","수","41","경기도","4148","파주시","13","MALE","13","12466.27166"
"LI122200010009LI1222000100092620143","20211227","52","월","41","경기도","4148","파주시","15","MALE","12","19514.53091"
"LI122200010009LI1222000100092620144","20211209","49","목","41","경기도","4148","파주시","20","FEMALE","4","12230.18101"
"LI122200010009LI1222000100092620145","20211208","49","수","41","경기도","4148","파주시","19","MALE","8","23477.09546"
"LI122200010009LI1222000100092620146","20211202","48","목","41","경기도","4148","파주시","7","MALE","12","20368.17044"
"LI122200010009LI1222000100092620147","20211228","52","화","41","경기도","4148","파주시","23","MALE","13","11137.08066"
"LI122200010009LI1222000100092620148","20211211","49","토","41","경기도","4148","파주시","7","MALE","13","11934.12635"
"LI122200010009LI1222000100092620149","20211222","51","수","41","경기도","4148","파주시","15","FEMALE","8","20277.86323"
"LI122200010009LI1222000100092620150","20211222","51","수","41","경기도","4148","파주시","23","FEMALE","9","21007.76528"
"LI122200010009LI1222000100092620151","20211212","49","일","41","경기도","4148","파주시","19","MALE","8","21570.05868"
"LI122200010009LI1222000100092620152","20211225","51","토","41","경기도","4148","파주시","15","FEMALE","7","19541.71694"
"LI122200010009LI1222000100092620153","20211204","48","토","41","경기도","4148","파주시","10","MALE","4","24237.63512"
"LI122200010009LI1222000100092620154","20211229","52","수","41","경기도","4148","파주시","2","FEMALE","1","7447.754381"
"LI122200010009LI1222000100092620155","20211217","50","금","41","경기도","4148","파주시","9","FEMALE","1","9282.873402"
"LI122200010009LI1222000100092620156","20211211","49","토","41","경기도","4148","파주시","3","MALE","10","22673.08091"
"LI122200010009LI1222000100092620157","20211218","50","토","41","경기도","4148","파주시","5","FEMALE","13","11254.63188"
"LI122200010009LI1222000100092620158","20211215","50","수","41","경기도","4148","파주시","12","FEMALE","12","16400.27313"
"LI122200010009LI1222000100092620159","20211207","49","화","41","경기도","4148","파주시","6","MALE","2","20398.69648"
"LI122200010009LI1222000100092620160","20211209","49","목","41","경기도","4148","파주시","21","MALE","8","23342.55105"
"LI122200010009LI1222000100092620161","20211208","49","수","41","경기도","4148","파주시","18","FEMALE","7","18006.93954"
"LI122200010009LI1222000100092620162","20211209","49","목","41","경기도","4148","파주시","22","FEMALE","12","16418.60914"
"LI122200010009LI1222000100092620163","20211225","51","토","41","경기도","4148","파주시","19","FEMALE","12","16676.11273"
"LI122200010009LI1222000100092620164","20211224","51","금","41","경기도","4148","파주시","19","MALE","9","21302.98874"
"LI122200010009LI1222000100092620165","20211231","52","금","41","경기도","4148","파주시","11","MALE","11","20823.06704"
"LI122200010009LI1222000100092620166","20211227","52","월","41","경기도","4148","파주시","22","FEMALE","3","20882.9353"
"LI122200010009LI1222000100092620167","20211202","48","목","41","경기도","4148","파주시","4","MALE","13","11422.16138"
"LI122200010009LI1222000100092620168","20211216","50","목","41","경기도","4148","파주시","18","FEMALE","11","17139.57708"
"LI122200010009LI1222000100092620169","20211214","50","화","41","경기도","4148","파주시","12","MALE","9","24261.62202"
"LI122200010009LI1222000100092620170","20211230","52","목","41","경기도","4148","파주시","5","FEMALE","8","20276.31182"
"LI122200010009LI1222000100092620171","20211222","51","수","41","경기도","4148","파주시","14","FEMALE","11","18484.27236"
"LI122200010009LI1222000100092620172","20211204","48","토","41","경기도","4148","파주시","19","FEMALE","1","8230.269405"
"LI122200010009LI1222000100092620173","20211205","48","일","41","경기도","4148","파주시","1","MALE","11","18722.08943"
"LI122200010009LI1222000100092620174","20211206","49","월","41","경기도","4148","파주시","15","FEMALE","14","30272.4367"
"LI122200010009LI1222000100092620175","20211222","51","수","41","경기도","4148","파주시","6","FEMALE","11","17734.23031"
"LI122200010009LI1222000100092620176","20211208","49","수","41","경기도","4148","파주시","2","FEMALE","5","15232.99818"
"LI122200010009LI1222000100092620177","20211218","50","토","41","경기도","4148","파주시","5","MALE","8","21444.89209"
"LI122200010009LI1222000100092620178","20211220","51","월","41","경기도","4148","파주시","11","FEMALE","13","11354.92525"
"LI122200010009LI1222000100092620179","20211202","48","목","41","경기도","4148","파주시","8","FEMALE","4","13338.74661"
"LI122200010009LI1222000100092620180","20211225","51","토","41","경기도","4148","파주시","23","FEMALE","6","16632.71637"
"LI122200010009LI1222000100092620181","20211212","49","일","41","경기도","4148","파주시","4","FEMALE","7","18501.15605"
"LI122200010009LI1222000100092620182","20211222","51","수","41","경기도","4148","파주시","11","FEMALE","9","21315.89058"
"LI122200010009LI1222000100092620183","20211229","52","수","41","경기도","4148","파주시","14","MALE","5","19382.96413"
"LI122200010009LI1222000100092620184","20211207","49","화","41","경기도","4148","파주시","10","FEMALE","3","16982.59742"
"LI122200010009LI1222000100092620185","20211224","51","금","41","경기도","4148","파주시","19","MALE","5","16813.97099"
"LI122200010009LI1222000100092620186","20211216","50","목","41","경기도","4148","파주시","13","MALE","10","25403.90219"
"LI122200010009LI1222000100092620187","20211211","49","토","41","경기도","4148","파주시","5","MALE","13","11419.3749"
"LI122200010009LI1222000100092620188","20211227","52","월","41","경기도","4148","파주시","6","FEMALE","9","20445.58676"
"LI122200010009LI1222000100092620189","20211230","52","목","41","경기도","4148","파주시","19","FEMALE","8","19786.12739"
"LI122200010009LI1222000100092620190","20211212","49","일","41","경기도","4148","파주시","19","MALE","9","20677.40213"
"LI122200010009LI1222000100092620191","20211231","52","금","41","경기도","4148","파주시","16","FEMALE","2","18949.03407"
"LI122200010009LI1222000100092620192","20211209","49","목","41","경기도","4148","파주시","17","FEMALE","13","11888.26352"
"LI122200010009LI1222000100092620193","20211211","49","토","41","경기도","4148","파주시","4","FEMALE","9","20814.34815"
"LI122200010009LI1222000100092620194","20211215","50","수","41","경기도","4148","파주시","9","FEMALE","14","27774.09674"
"LI122200010009LI1222000100092620195","20211228","52","화","41","경기도","4148","파주시","23","FEMALE","4","13679.71587"
"LI122200010009LI1222000100092620196","20211220","51","월","41","경기도","4148","파주시","15","FEMALE","13","11381.76854"
"LI122200010009LI1222000100092620197","20211227","52","월","41","경기도","4148","파주시","3","FEMALE","9","20466.92123"
"LI122200010009LI1222000100092620198","20211223","51","목","41","경기도","4148","파주시","4","FEMALE","3","19633.39666"
"LI122200010009LI1222000100092620199","20211228","52","화","41","경기도","4148","파주시","6","FEMALE","6","15703.75222"
"LI122200010009LI1222000100092620200","20211205","48","일","41","경기도","4148","파주시","15","MALE","13","12352.39125"
"LI122200010009LI1222000100092620201","20211216","50","목","41","경기도","4148","파주시","1","MALE","12","16923.6369"
"LI122200010009LI1222000100092620202","20211224","51","금","41","경기도","4148","파주시","2","MALE","5","18034.07224"
"LI122200010009LI1222000100092620203","20211221","51","화","41","경기도","4148","파주시","9","FEMALE","3","17762.44933"
"LI122200010009LI1222000100092620204","20211223","51","목","41","경기도","4148","파주시","13","FEMALE","8","20450.98856"
"LI122200010009LI1222000100092620205","20211229","52","수","41","경기도","4148","파주시","5","FEMALE","9","20537.24188"
"LI122200010009LI1222000100092620206","20211227","52","월","41","경기도","4148","파주시","9","MALE","9","25128.68729"
"LI122200010009LI1222000100092620207","20211229","52","수","41","경기도","4148","파주시","5","MALE","11","19063.97995"
"LI122200010009LI1222000100092620208","20211224","51","금","41","경기도","4148","파주시","22","FEMALE","9","20466.87136"
"LI122200010009LI1222000100092620209","20211227","52","월","41","경기도","4148","파주시","16","MALE","7","26018.39427"
"LI122200010009LI1222000100092620210","20211214","50","화","41","경기도","4148","파주시","16","MALE","12","18177.98021"
"LI122200010009LI1222000100092620211","20211207","49","화","41","경기도","4148","파주시","4","FEMALE","1","7792.438844"
"LI122200010009LI1222000100092620212","20211231","52","금","41","경기도","4148","파주시","12","MALE","1","4159.536759"
"LI122200010009LI1222000100092620213","20211219","50","일","41","경기도","4148","파주시","18","FEMALE","14","27364.42292"
"LI122200010009LI1222000100092620214","20211228","52","화","41","경기도","4148","파주시","0","MALE","6","17679.78098"
"LI122200010009LI1222000100092620215","20211203","48","금","41","경기도","4148","파주시","11","MALE","10","30587.92406"
"LI122200010009LI1222000100092620216","20211219","50","일","41","경기도","4148","파주시","23","MALE","6","17116.51675"
"LI122200010009LI1222000100092620217","20211218","50","토","41","경기도","4148","파주시","10","MALE","13","11232.75973"
"LI122200010009LI1222000100092620218","20211224","51","금","41","경기도","4148","파주시","18","MALE","5","17060.38092"
"LI122200010009LI1222000100092620219","20211205","48","일","41","경기도","4148","파주시","11","FEMALE","1","8416.411038"
"LI122200010009LI1222000100092620220","20211209","49","목","41","경기도","4148","파주시","16","MALE","12","20652.94931"
"LI122200010009LI1222000100092620221","20211203","48","금","41","경기도","4148","파주시","8","FEMALE","13","12597.02308"
"LI122200010009LI1222000100092620222","20211202","48","목","41","경기도","4148","파주시","0","FEMALE","6","15774.59173"
"LI122200010009LI1222000100092620223","20211211","49","토","41","경기도","4148","파주시","18","MALE","8","22816.886"
"LI122200010009LI1222000100092620224","20211219","50","일","41","경기도","4148","파주시","8","MALE","2","19396.61983"
"LI122200010009LI1222000100092620225","20211202","48","목","41","경기도","4148","파주시","22","MALE","3","21956.60981"
"LI122200010009LI1222000100092620226","20211226","51","일","41","경기도","4148","파주시","13","FEMALE","11","18137.56302"
"LI122200010009LI1222000100092620227","20211206","49","월","41","경기도","4148","파주시","10","FEMALE","13","12963.57257"
"LI122200010009LI1222000100092620228","20211220","51","월","41","경기도","4148","파주시","20","FEMALE","12","15748.06488"
"LI122200010009LI1222000100092620229","20211212","49","일","41","경기도","4148","파주시","19","FEMALE","6","15963.64077"
"LI122200010009LI1222000100092620230","20211221","51","화","41","경기도","4148","파주시","17","FEMALE","3","18989.46355"
"LI122200010009LI1222000100092620231","20211213","50","월","41","경기도","4148","파주시","18","MALE","14","19585.7375"
"LI122200010009LI1222000100092620232","20211209","49","목","41","경기도","4148","파주시","5","FEMALE","12","16470.00991"
"LI122200010009LI1222000100092620233","20211214","50","화","41","경기도","4148","파주시","19","MALE","4","21058.38759"
"LI122200010009LI1222000100092620234","20211217","50","금","41","경기도","4148","파주시","23","FEMALE","1","6703.885502"
"LI122200010009LI1222000100092620235","20211229","52","수","41","경기도","4148","파주시","21","FEMALE","1","6532.72638"
"LI122200010009LI1222000100092620236","20211215","50","수","41","경기도","4148","파주시","18","MALE","11","19398.52079"
"LI122200010009LI1222000100092620237","20211218","50","토","41","경기도","4148","파주시","17","FEMALE","14","27205.25645"
"LI122200010009LI1222000100092620238","20211219","50","일","41","경기도","4148","파주시","1","MALE","3","23141.51602"
"LI122200010009LI1222000100092620239","20211212","49","일","41","경기도","4148","파주시","20","MALE","13","10756.43102"
"LI122200010009LI1222000100092620240","20211213","50","월","41","경기도","4148","파주시","17","FEMALE","6","16602.17296"
"LI122200010009LI1222000100092620241","20211201","48","수","41","경기도","4148","파주시","11","FEMALE","1","7939.357449"
"LI122200010009LI1222000100092620242","20211223","51","목","41","경기도","4148","파주시","5","MALE","8","23050.1876"
"LI122200010009LI1222000100092620243","20211201","48","수","41","경기도","4148","파주시","1","FEMALE","2","19793.44426"
"LI122200010009LI1222000100092620244","20211225","51","토","41","경기도","4148","파주시","11","MALE","4","24668.54725"
"LI122200010009LI1222000100092620245","20211215","50","수","41","경기도","4148","파주시","17","MALE","3","21498.41764"
"LI122200010009LI1222000100092620246","20211218","50","토","41","경기도","4148","파주시","8","MALE","6","16749.83228"
"LI122200010009LI1222000100092620247","20211228","52","화","41","경기도","4148","파주시","11","FEMALE","4","12416.67697"
"LI122200010009LI1222000100092620248","20211210","49","금","41","경기도","4148","파주시","14","MALE","7","27092.48243"
"LI122200010009LI1222000100092620249","20211227","52","월","41","경기도","4148","파주시","8","FEMALE","8","20474.96678"
"LI122200010009LI1222000100092620250","20211231","52","금","41","경기도","4148","파주시","1","MALE","6","17223.51838"
"LI122200010009LI1222000100092620251","20211226","51","일","41","경기도","4148","파주시","0","FEMALE","8","20549.09944"
"LI122200010009LI1222000100092620252","20211216","50","목","41","경기도","4148","파주시","0","MALE","13","10974.99194"
"LI122200010009LI1222000100092620253","20211213","50","월","41","경기도","4148","파주시","4","MALE","11","18129.19124"
"LI122200010009LI1222000100092620254","20211214","50","화","41","경기도","4148","파주시","7","FEMALE","9","20605.55916"
"LI122200010009LI1222000100092620255","20211230","52","목","41","경기도","4148","파주시","19","MALE","11","18680.83873"
"LI122200010009LI1222000100092620256","20211209","49","목","41","경기도","4148","파주시","3","MALE","12","17104.18176"
