﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010009LI122200010009259459","20211228","52","화","41","경기도","4182","가평군","23","MALE","13","2774.688056"
"LI122200010009LI122200010009259460","20211231","52","금","41","경기도","4182","가평군","7","FEMALE","6","1728.655885"
"LI122200010009LI122200010009259461","20211219","50","일","41","경기도","4182","가평군","20","FEMALE","9","2089.494507"
"LI122200010009LI122200010009259462","20211224","51","금","41","경기도","4182","가평군","22","MALE","13","2777.737593"
"LI122200010009LI122200010009259463","20211217","50","금","41","경기도","4182","가평군","5","FEMALE","10","2351.816357"
"LI122200010009LI122200010009259464","20211223","51","목","41","경기도","4182","가평군","22","FEMALE","11","2630.945121"
"LI122200010009LI122200010009259465","20211226","51","일","41","경기도","4182","가평군","19","FEMALE","2","1773.691157"
"LI122200010009LI122200010009259466","20211219","50","일","41","경기도","4182","가평군","18","MALE","7","2287.815474"
"LI122200010009LI122200010009259467","20211214","50","화","41","경기도","4182","가평군","13","MALE","13","3094.341233"
"LI122200010009LI122200010009259468","20211213","50","월","41","경기도","4182","가평군","20","MALE","13","2764.269332"
"LI122200010009LI122200010009259469","20211214","50","화","41","경기도","4182","가평군","18","FEMALE","2","1616.163187"
"LI122200010009LI122200010009259470","20211227","52","월","41","경기도","4182","가평군","4","FEMALE","1","749.5296485"
"LI122200010009LI122200010009259471","20211217","50","금","41","경기도","4182","가평군","23","FEMALE","11","3041.988829"
"LI122200010009LI122200010009259472","20211219","50","일","41","경기도","4182","가평군","12","MALE","3","2259.299856"
"LI122200010009LI122200010009259473","20211226","51","일","41","경기도","4182","가평군","6","MALE","5","5504.376738"
"LI122200010009LI122200010009259474","20211209","49","목","41","경기도","4182","가평군","15","MALE","7","2226.879956"
"LI122200010009LI122200010009259475","20211217","50","금","41","경기도","4182","가평군","6","FEMALE","7","1577.410038"
"LI122200010009LI122200010009259476","20211231","52","금","41","경기도","4182","가평군","13","MALE","14","4351.989099"
"LI122200010009LI122200010009259477","20211222","51","수","41","경기도","4182","가평군","12","MALE","14","4690.665855"
"LI122200010009LI122200010009259478","20211215","50","수","41","경기도","4182","가평군","13","FEMALE","5","1405.632207"
"LI122200010009LI122200010009259479","20211229","52","수","41","경기도","4182","가평군","3","MALE","5","2128.421713"
"LI122200010009LI122200010009259480","20211206","49","월","41","경기도","4182","가평군","22","FEMALE","5","1399.029602"
"LI122200010009LI122200010009259481","20211224","51","금","41","경기도","4182","가평군","15","MALE","7","2526.544068"
"LI122200010009LI122200010009259482","20211204","48","토","41","경기도","4182","가평군","14","FEMALE","11","3378.308294"
"LI122200010009LI122200010009259483","20211219","50","일","41","경기도","4182","가평군","5","FEMALE","4","2430.672371"
"LI122200010009LI122200010009259484","20211203","48","금","41","경기도","4182","가평군","1","MALE","9","2348.28831"
"LI122200010009LI122200010009259485","20211203","48","금","41","경기도","4182","가평군","7","FEMALE","10","2405.021899"
"LI122200010009LI122200010009259486","20211208","49","수","41","경기도","4182","가평군","23","FEMALE","8","1798.441472"
"LI122200010009LI122200010009259487","20211207","49","화","41","경기도","4182","가평군","20","FEMALE","13","2708.506512"
"LI122200010009LI122200010009259488","20211201","48","수","41","경기도","4182","가평군","4","FEMALE","14","6227.330955"
"LI122200010009LI122200010009259489","20211220","51","월","41","경기도","4182","가평군","21","FEMALE","3","1714.977637"
"LI122200010009LI122200010009259490","20211224","51","금","41","경기도","4182","가평군","19","FEMALE","12","3418.082273"
"LI122200010009LI122200010009259491","20211225","51","토","41","경기도","4182","가평군","20","MALE","6","4701.701325"
"LI122200010009LI122200010009259492","20211222","51","수","41","경기도","4182","가평군","10","FEMALE","12","3125.664945"
"LI122200010009LI122200010009259493","20211207","49","화","41","경기도","4182","가평군","2","FEMALE","6","1133.763365"
"LI122200010009LI122200010009259494","20211201","48","수","41","경기도","4182","가평군","14","MALE","9","2811.982219"
"LI122200010009LI122200010009259495","20211212","49","일","41","경기도","4182","가평군","18","MALE","9","2576.452634"
"LI122200010009LI122200010009259496","20211208","49","수","41","경기도","4182","가평군","12","MALE","12","4317.177577"
"LI122200010009LI122200010009259497","20211230","52","목","41","경기도","4182","가평군","15","MALE","2","1725.633832"
"LI122200010009LI122200010009259498","20211230","52","목","41","경기도","4182","가평군","8","MALE","7","2305.011698"
"LI122200010009LI122200010009259499","20211211","49","토","41","경기도","4182","가평군","21","MALE","1","1079.343148"
"LI122200010009LI1222000100092594100","20211216","50","목","41","경기도","4182","가평군","14","FEMALE","12","3308.033767"
"LI122200010009LI1222000100092594101","20211203","48","금","41","경기도","4182","가평군","20","MALE","2","1654.156467"
"LI122200010009LI1222000100092594102","20211231","52","금","41","경기도","4182","가평군","17","MALE","8","3028.397008"
"LI122200010009LI1222000100092594103","20211201","48","수","41","경기도","4182","가평군","7","MALE","7","1830.446541"
"LI122200010009LI1222000100092594104","20211226","51","일","41","경기도","4182","가평군","20","FEMALE","4","1982.499159"
"LI122200010009LI1222000100092594105","20211230","52","목","41","경기도","4182","가평군","1","MALE","9","2458.041997"
"LI122200010009LI1222000100092594106","20211206","49","월","41","경기도","4182","가평군","12","FEMALE","1","675.5063944"
"LI122200010009LI1222000100092594107","20211221","51","화","41","경기도","4182","가평군","4","MALE","10","2645.341413"
"LI122200010009LI1222000100092594108","20211221","51","화","41","경기도","4182","가평군","5","MALE","7","1839.164551"
"LI122200010009LI1222000100092594109","20211204","48","토","41","경기도","4182","가평군","23","MALE","13","3128.762198"
"LI122200010009LI1222000100092594110","20211209","49","목","41","경기도","4182","가평군","11","MALE","3","1850.638257"
"LI122200010009LI1222000100092594111","20211208","49","수","41","경기도","4182","가평군","13","MALE","12","4281.723819"
"LI122200010009LI1222000100092594112","20211223","51","목","41","경기도","4182","가평군","22","MALE","7","1554.228689"
"LI122200010009LI1222000100092594113","20211207","49","화","41","경기도","4182","가평군","0","MALE","8","1983.648065"
"LI122200010009LI1222000100092594114","20211214","50","화","41","경기도","4182","가평군","17","MALE","3","1845.593637"
"LI122200010009LI1222000100092594115","20211206","49","월","41","경기도","4182","가평군","14","FEMALE","9","1800.950665"
"LI122200010009LI1222000100092594116","20211203","48","금","41","경기도","4182","가평군","13","MALE","13","2895.993187"
"LI122200010009LI1222000100092594117","20211218","50","토","41","경기도","4182","가평군","6","FEMALE","1","1039.193265"
"LI122200010009LI1222000100092594118","20211224","51","금","41","경기도","4182","가평군","2","MALE","6","1840.563683"
"LI122200010009LI1222000100092594119","20211221","51","화","41","경기도","4182","가평군","2","FEMALE","14","6011.27629"
"LI122200010009LI1222000100092594120","20211215","50","수","41","경기도","4182","가평군","3","MALE","5","1915.264598"
"LI122200010009LI1222000100092594121","20211219","50","일","41","경기도","4182","가평군","14","FEMALE","8","2705.511612"
"LI122200010009LI1222000100092594122","20211224","51","금","41","경기도","4182","가평군","2","MALE","8","2218.198498"
"LI122200010009LI1222000100092594123","20211210","49","금","41","경기도","4182","가평군","20","MALE","11","3339.960258"
"LI122200010009LI1222000100092594124","20211206","49","월","41","경기도","4182","가평군","19","MALE","14","4455.083956"
"LI122200010009LI1222000100092594125","20211207","49","화","41","경기도","4182","가평군","9","FEMALE","7","1611.842624"
"LI122200010009LI1222000100092594126","20211212","49","일","41","경기도","4182","가평군","2","FEMALE","1","1190.000281"
"LI122200010009LI1222000100092594127","20211223","51","목","41","경기도","4182","가평군","9","MALE","3","1823.278474"
"LI122200010009LI1222000100092594128","20211212","49","일","41","경기도","4182","가평군","22","FEMALE","2","1705.870906"
"LI122200010009LI1222000100092594129","20211212","49","일","41","경기도","4182","가평군","21","FEMALE","1","761.8708433"
"LI122200010009LI1222000100092594130","20211202","48","목","41","경기도","4182","가평군","19","MALE","9","2383.941126"
"LI122200010009LI1222000100092594131","20211229","52","수","41","경기도","4182","가평군","12","FEMALE","6","1430.416077"
"LI122200010009LI1222000100092594132","20211212","49","일","41","경기도","4182","가평군","5","FEMALE","9","3075.103319"
"LI122200010009LI1222000100092594133","20211220","51","월","41","경기도","4182","가평군","19","FEMALE","1","506.785233"
"LI122200010009LI1222000100092594134","20211212","49","일","41","경기도","4182","가평군","7","FEMALE","9","3153.919019"
"LI122200010009LI1222000100092594135","20211229","52","수","41","경기도","4182","가평군","0","FEMALE","12","3241.450904"
"LI122200010009LI1222000100092594136","20211222","51","수","41","경기도","4182","가평군","6","FEMALE","14","6070.911752"
"LI122200010009LI1222000100092594137","20211205","48","일","41","경기도","4182","가평군","22","MALE","2","1683.183855"
"LI122200010009LI1222000100092594138","20211203","48","금","41","경기도","4182","가평군","6","FEMALE","9","1805.514088"
"LI122200010009LI1222000100092594139","20211210","49","금","41","경기도","4182","가평군","10","MALE","12","4055.089002"
"LI122200010009LI1222000100092594140","20211222","51","수","41","경기도","4182","가평군","22","MALE","14","1834.717105"
"LI122200010009LI1222000100092594141","20211225","51","토","41","경기도","4182","가평군","6","MALE","5","3610.122089"
"LI122200010009LI1222000100092594142","20211201","48","수","41","경기도","4182","가평군","17","FEMALE","6","1235.767544"
"LI122200010009LI1222000100092594143","20211207","49","화","41","경기도","4182","가평군","21","FEMALE","6","1228.931662"
"LI122200010009LI1222000100092594144","20211229","52","수","41","경기도","4182","가평군","14","MALE","10","3206.344417"
"LI122200010009LI1222000100092594145","20211208","49","수","41","경기도","4182","가평군","19","MALE","8","2171.157121"
"LI122200010009LI1222000100092594146","20211218","50","토","41","경기도","4182","가평군","2","MALE","2","1623.056316"
"LI122200010009LI1222000100092594147","20211212","49","일","41","경기도","4182","가평군","1","MALE","7","3949.381276"
"LI122200010009LI1222000100092594148","20211210","49","금","41","경기도","4182","가평군","18","MALE","14","4618.014876"
"LI122200010009LI1222000100092594149","20211216","50","목","41","경기도","4182","가평군","13","MALE","5","2095.115036"
"LI122200010009LI1222000100092594150","20211225","51","토","41","경기도","4182","가평군","4","FEMALE","2","2482.306606"
"LI122200010009LI1222000100092594151","20211209","49","목","41","경기도","4182","가평군","4","MALE","10","2583.234703"
"LI122200010009LI1222000100092594152","20211212","49","일","41","경기도","4182","가평군","8","MALE","8","4424.797698"
"LI122200010009LI1222000100092594153","20211216","50","목","41","경기도","4182","가평군","10","FEMALE","7","1449.248652"
"LI122200010009LI1222000100092594154","20211216","50","목","41","경기도","4182","가평군","5","FEMALE","6","1231.386478"
"LI122200010009LI1222000100092594155","20211229","52","수","41","경기도","4182","가평군","17","FEMALE","13","2613.928474"
"LI122200010009LI1222000100092594156","20211228","52","화","41","경기도","4182","가평군","18","FEMALE","10","2337.838471"
"LI122200010009LI1222000100092594157","20211222","51","수","41","경기도","4182","가평군","5","MALE","2","1309.725333"
"LI122200010009LI1222000100092594158","20211205","48","일","41","경기도","4182","가평군","19","MALE","9","2791.738419"
"LI122200010009LI1222000100092594159","20211205","48","일","41","경기도","4182","가평군","9","FEMALE","6","3374.190789"
"LI122200010009LI1222000100092594160","20211214","50","화","41","경기도","4182","가평군","9","FEMALE","13","2734.858584"
"LI122200010009LI1222000100092594161","20211216","50","목","41","경기도","4182","가평군","17","FEMALE","14","6033.335828"
"LI122200010009LI1222000100092594162","20211214","50","화","41","경기도","4182","가평군","9","FEMALE","14","6121.170059"
"LI122200010009LI1222000100092594163","20211201","48","수","41","경기도","4182","가평군","6","MALE","8","1965.932982"
"LI122200010009LI1222000100092594164","20211231","52","금","41","경기도","4182","가평군","13","MALE","12","3599.36146"
"LI122200010009LI1222000100092594165","20211222","51","수","41","경기도","4182","가평군","19","MALE","11","3190.149296"
"LI122200010009LI1222000100092594166","20211225","51","토","41","경기도","4182","가평군","1","MALE","3","2151.818505"
"LI122200010009LI1222000100092594167","20211203","48","금","41","경기도","4182","가평군","16","FEMALE","10","2693.398869"
"LI122200010009LI1222000100092594168","20211216","50","목","41","경기도","4182","가평군","5","FEMALE","13","2614.996651"
"LI122200010009LI1222000100092594169","20211228","52","화","41","경기도","4182","가평군","11","FEMALE","2","1888.97529"
"LI122200010009LI1222000100092594170","20211216","50","목","41","경기도","4182","가평군","8","FEMALE","12","3330.95436"
"LI122200010009LI1222000100092594171","20211201","48","수","41","경기도","4182","가평군","17","MALE","13","3043.886831"
"LI122200010009LI1222000100092594172","20211203","48","금","41","경기도","4182","가평군","22","MALE","3","1754.161655"
"LI122200010009LI1222000100092594173","20211225","51","토","41","경기도","4182","가평군","23","MALE","4","3742.184886"
"LI122200010009LI1222000100092594174","20211207","49","화","41","경기도","4182","가평군","19","MALE","11","3243.099753"
"LI122200010009LI1222000100092594175","20211211","49","토","41","경기도","4182","가평군","0","MALE","7","2457.700767"
"LI122200010009LI1222000100092594176","20211209","49","목","41","경기도","4182","가평군","14","MALE","7","2252.072922"
"LI122200010009LI1222000100092594177","20211217","50","금","41","경기도","4182","가평군","7","FEMALE","5","1335.169841"
"LI122200010009LI1222000100092594178","20211210","49","금","41","경기도","4182","가평군","21","FEMALE","3","1500.67925"
"LI122200010009LI1222000100092594179","20211224","51","금","41","경기도","4182","가평군","23","FEMALE","13","2885.297432"
"LI122200010009LI1222000100092594180","20211229","52","수","41","경기도","4182","가평군","10","FEMALE","4","1826.621422"
"LI122200010009LI1222000100092594181","20211213","50","월","41","경기도","4182","가평군","18","MALE","3","1946.530171"
"LI122200010009LI1222000100092594182","20211229","52","수","41","경기도","4182","가평군","5","FEMALE","5","1476.320411"
"LI122200010009LI1222000100092594183","20211204","48","토","41","경기도","4182","가평군","4","MALE","14","4826.160952"
"LI122200010009LI1222000100092594184","20211219","50","일","41","경기도","4182","가평군","2","FEMALE","9","2800.602095"
"LI122200010009LI1222000100092594185","20211219","50","일","41","경기도","4182","가평군","13","MALE","10","3299.631106"
"LI122200010009LI1222000100092594186","20211231","52","금","41","경기도","4182","가평군","6","FEMALE","5","1746.730594"
"LI122200010009LI1222000100092594187","20211210","49","금","41","경기도","4182","가평군","18","FEMALE","1","696.9265466"
"LI122200010009LI1222000100092594188","20211229","52","수","41","경기도","4182","가평군","4","FEMALE","6","1684.764602"
"LI122200010009LI1222000100092594189","20211204","48","토","41","경기도","4182","가평군","12","FEMALE","7","2697.725071"
"LI122200010009LI1222000100092594190","20211223","51","목","41","경기도","4182","가평군","19","FEMALE","4","1870.642834"
"LI122200010009LI1222000100092594191","20211215","50","수","41","경기도","4182","가평군","23","MALE","2","1248.442973"
"LI122200010009LI1222000100092594192","20211220","51","월","41","경기도","4182","가평군","23","FEMALE","8","1870.169556"
"LI122200010009LI1222000100092594193","20211221","51","화","41","경기도","4182","가평군","8","FEMALE","14","6009.670365"
"LI122200010009LI1222000100092594194","20211229","52","수","41","경기도","4182","가평군","8","FEMALE","14","5983.222624"
"LI122200010009LI1222000100092594195","20211230","52","목","41","경기도","4182","가평군","22","MALE","12","3424.23086"
"LI122200010009LI1222000100092594196","20211202","48","목","41","경기도","4182","가평군","23","FEMALE","10","2486.873722"
"LI122200010009LI1222000100092594197","20211212","49","일","41","경기도","4182","가평군","16","FEMALE","8","3410.472976"
"LI122200010009LI1222000100092594198","20211224","51","금","41","경기도","4182","가평군","20","FEMALE","4","2608.974032"
"LI122200010009LI1222000100092594199","20211220","51","월","41","경기도","4182","가평군","0","MALE","5","2389.473534"
"LI122200010009LI1222000100092594200","20211223","51","목","41","경기도","4182","가평군","14","FEMALE","6","1437.948705"
"LI122200010009LI1222000100092594201","20211221","51","화","41","경기도","4182","가평군","4","FEMALE","7","1534.318358"
"LI122200010009LI1222000100092594202","20211221","51","화","41","경기도","4182","가평군","20","MALE","5","2122.285491"
"LI122200010009LI1222000100092594203","20211222","51","수","41","경기도","4182","가평군","5","MALE","14","4685.598771"
"LI122200010009LI1222000100092594204","20211209","49","목","41","경기도","4182","가평군","0","FEMALE","11","2730.054557"
"LI122200010009LI1222000100092594205","20211217","50","금","41","경기도","4182","가평군","17","FEMALE","7","2156.26744"
"LI122200010009LI1222000100092594206","20211217","50","금","41","경기도","4182","가평군","16","MALE","13","2993.032891"
"LI122200010009LI1222000100092594207","20211215","50","수","41","경기도","4182","가평군","8","MALE","7","1937.586384"
"LI122200010009LI1222000100092594208","20211205","48","일","41","경기도","4182","가평군","13","MALE","1","795.7028878"
"LI122200010009LI1222000100092594209","20211225","51","토","41","경기도","4182","가평군","12","FEMALE","2","2603.516594"
"LI122200010009LI1222000100092594210","20211220","51","월","41","경기도","4182","가평군","0","FEMALE","11","2867.781578"
"LI122200010009LI1222000100092594211","20211204","48","토","41","경기도","4182","가평군","7","MALE","12","3968.369986"
"LI122200010009LI1222000100092594212","20211217","50","금","41","경기도","4182","가평군","10","MALE","13","3125.233075"
"LI122200010009LI1222000100092594213","20211219","50","일","41","경기도","4182","가평군","16","MALE","13","2927.706828"
"LI122200010009LI1222000100092594214","20211228","52","화","41","경기도","4182","가평군","5","MALE","14","4628.179529"
"LI122200010009LI1222000100092594215","20211217","50","금","41","경기도","4182","가평군","19","MALE","12","3535.345459"
"LI122200010009LI1222000100092594216","20211230","52","목","41","경기도","4182","가평군","8","FEMALE","14","6050.897615"
"LI122200010009LI1222000100092594217","20211206","49","월","41","경기도","4182","가평군","17","FEMALE","10","2266.334525"
"LI122200010009LI1222000100092594218","20211201","48","수","41","경기도","4182","가평군","23","FEMALE","6","1254.921378"
"LI122200010009LI1222000100092594219","20211206","49","월","41","경기도","4182","가평군","6","FEMALE","10","2406.808089"
"LI122200010009LI1222000100092594220","20211205","48","일","41","경기도","4182","가평군","6","FEMALE","6","3246.708069"
"LI122200010009LI1222000100092594221","20211222","51","수","41","경기도","4182","가평군","10","MALE","9","2772.980129"
"LI122200010009LI1222000100092594222","20211219","50","일","41","경기도","4182","가평군","20","MALE","8","2345.776494"
"LI122200010009LI1222000100092594223","20211201","48","수","41","경기도","4182","가평군","20","FEMALE","6","1208.417999"
"LI122200010009LI1222000100092594224","20211207","49","화","41","경기도","4182","가평군","8","MALE","9","2765.365794"
"LI122200010009LI1222000100092594225","20211223","51","목","41","경기도","4182","가평군","9","FEMALE","5","1473.294998"
"LI122200010009LI1222000100092594226","20211222","51","수","41","경기도","4182","가평군","3","MALE","11","3144.767839"
"LI122200010009LI1222000100092594227","20211225","51","토","41","경기도","4182","가평군","13","FEMALE","1","1114.990465"
"LI122200010009LI1222000100092594228","20211216","50","목","41","경기도","4182","가평군","10","FEMALE","14","6051.825753"
"LI122200010009LI1222000100092594229","20211225","51","토","41","경기도","4182","가평군","13","FEMALE","3","2105.826843"
"LI122200010009LI1222000100092594230","20211208","49","수","41","경기도","4182","가평군","12","MALE","14","4904.701572"
"LI122200010009LI1222000100092594231","20211204","48","토","41","경기도","4182","가평군","21","FEMALE","7","3587.308735"
"LI122200010009LI1222000100092594232","20211221","51","화","41","경기도","4182","가평군","0","FEMALE","5","1366.456304"
"LI122200010009LI1222000100092594233","20211205","48","일","41","경기도","4182","가평군","21","MALE","1","661.1453263"
"LI122200010009LI1222000100092594234","20211209","49","목","41","경기도","4182","가평군","5","MALE","5","1966.466882"
"LI122200010009LI1222000100092594235","20211211","49","토","41","경기도","4182","가평군","16","MALE","6","3964.266154"
"LI122200010009LI1222000100092594236","20211229","52","수","41","경기도","4182","가평군","12","MALE","11","3510.933689"
"LI122200010009LI1222000100092594237","20211217","50","금","41","경기도","4182","가평군","14","FEMALE","6","1671.560571"
"LI122200010009LI1222000100092594238","20211218","50","토","41","경기도","4182","가평군","14","MALE","10","3645.539261"
"LI122200010009LI1222000100092594239","20211216","50","목","41","경기도","4182","가평군","10","FEMALE","6","1282.658639"
"LI122200010009LI1222000100092594240","20211201","48","수","41","경기도","4182","가평군","20","MALE","5","2059.237828"
"LI122200010009LI1222000100092594241","20211202","48","목","41","경기도","4182","가평군","8","MALE","13","2820.695185"
"LI122200010009LI1222000100092594242","20211213","50","월","41","경기도","4182","가평군","16","FEMALE","5","1477.789378"
"LI122200010009LI1222000100092594243","20211217","50","금","41","경기도","4182","가평군","20","FEMALE","2","1680.961725"
"LI122200010009LI1222000100092594244","20211219","50","일","41","경기도","4182","가평군","10","FEMALE","8","3420.603603"
"LI122200010009LI1222000100092594245","20211231","52","금","41","경기도","4182","가평군","13","MALE","13","2999.207089"
"LI122200010009LI1222000100092594246","20211209","49","목","41","경기도","4182","가평군","19","FEMALE","10","2468.648244"
"LI122200010009LI1222000100092594247","20211207","49","화","41","경기도","4182","가평군","3","FEMALE","4","1382.996028"
"LI122200010009LI1222000100092594248","20211215","50","수","41","경기도","4182","가평군","13","FEMALE","8","1923.304964"
"LI122200010009LI1222000100092594249","20211224","51","금","41","경기도","4182","가평군","5","FEMALE","12","3316.617332"
"LI122200010009LI1222000100092594250","20211203","48","금","41","경기도","4182","가평군","20","FEMALE","9","2133.150929"
"LI122200010009LI1222000100092594251","20211228","52","화","41","경기도","4182","가평군","16","MALE","9","2827.443684"
"LI122200010009LI1222000100092594252","20211206","49","월","41","경기도","4182","가평군","21","MALE","9","2278.780841"
"LI122200010009LI1222000100092594253","20211230","52","목","41","경기도","4182","가평군","11","MALE","12","3661.898493"
"LI122200010009LI1222000100092594254","20211213","50","월","41","경기도","4182","가평군","10","MALE","11","3383.935003"
"LI122200010009LI1222000100092594255","20211230","52","목","41","경기도","4182","가평군","10","FEMALE","1","750.6108813"
"LI122200010009LI1222000100092594256","20211211","49","토","41","경기도","4182","가평군","16","FEMALE","12","4041.225988"
