﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010009LI12220001000926001","20211231","52","금","41","경기도","4141","군포시","7","FEMALE","4","8103.746282"
"LI122200010009LI12220001000926002","20211227","52","월","41","경기도","4141","군포시","16","MALE","7","7038.003054"
"LI122200010009LI12220001000926003","20211215","50","수","41","경기도","4141","군포시","13","MALE","12","8253.138678"
"LI122200010009LI12220001000926004","20211205","48","일","41","경기도","4141","군포시","14","MALE","12","9474.441566"
"LI122200010009LI12220001000926005","20211231","52","금","41","경기도","4141","군포시","19","MALE","5","9382.955885"
"LI122200010009LI12220001000926006","20211207","49","화","41","경기도","4141","군포시","23","MALE","3","12425.95517"
"LI122200010009LI12220001000926007","20211216","50","목","41","경기도","4141","군포시","22","MALE","9","10606.72189"
"LI122200010009LI12220001000926008","20211221","51","화","41","경기도","4141","군포시","13","MALE","11","7986.843293"
"LI122200010009LI12220001000926009","20211203","48","금","41","경기도","4141","군포시","3","FEMALE","9","11193.32706"
"LI122200010009LI122200010009260010","20211231","52","금","41","경기도","4141","군포시","6","MALE","3","12578.31293"
"LI122200010009LI122200010009260011","20211214","50","화","41","경기도","4141","군포시","9","FEMALE","14","13522.55607"
"LI122200010009LI122200010009260012","20211218","50","토","41","경기도","4141","군포시","22","MALE","11","11338.58515"
"LI122200010009LI122200010009260013","20211230","52","목","41","경기도","4141","군포시","22","MALE","12","10344.56185"
"LI122200010009LI122200010009260014","20211204","48","토","41","경기도","4141","군포시","2","FEMALE","6","8775.373883"
"LI122200010009LI122200010009260015","20211222","51","수","41","경기도","4141","군포시","8","MALE","6","7936.269482"
"LI122200010009LI122200010009260016","20211215","50","수","41","경기도","4141","군포시","19","MALE","8","10062.79"
"LI122200010009LI122200010009260017","20211223","51","목","41","경기도","4141","군포시","4","MALE","11","10754.76135"
"LI122200010009LI122200010009260018","20211201","48","수","41","경기도","4141","군포시","23","FEMALE","4","7946.42378"
"LI122200010009LI122200010009260019","20211209","49","목","41","경기도","4141","군포시","2","MALE","12","10419.8211"
"LI122200010009LI122200010009260020","20211204","48","토","41","경기도","4141","군포시","5","FEMALE","4","8160.909018"
"LI122200010009LI122200010009260021","20211208","49","수","41","경기도","4141","군포시","13","MALE","1","2207.284657"
"LI122200010009LI122200010009260022","20211223","51","목","41","경기도","4141","군포시","0","MALE","13","6649.878364"
"LI122200010009LI122200010009260023","20211211","49","토","41","경기도","4141","군포시","12","MALE","14","9253.761213"
"LI122200010009LI122200010009260024","20211202","48","목","41","경기도","4141","군포시","18","FEMALE","3","10070.71059"
"LI122200010009LI122200010009260025","20211214","50","화","41","경기도","4141","군포시","7","MALE","10","10313.66967"
"LI122200010009LI122200010009260026","20211201","48","수","41","경기도","4141","군포시","23","MALE","5","9927.007115"
"LI122200010009LI122200010009260027","20211226","51","일","41","경기도","4141","군포시","15","MALE","11","9941.201321"
"LI122200010009LI122200010009260028","20211207","49","화","41","경기도","4141","군포시","7","MALE","3","11707.98343"
"LI122200010009LI122200010009260029","20211207","49","화","41","경기도","4141","군포시","10","MALE","7","7105.975918"
"LI122200010009LI122200010009260030","20211228","52","화","41","경기도","4141","군포시","10","MALE","5","8145.284485"
"LI122200010009LI122200010009260031","20211207","49","화","41","경기도","4141","군포시","23","FEMALE","7","8912.83551"
"LI122200010009LI122200010009260032","20211231","52","금","41","경기도","4141","군포시","2","MALE","5","10037.19454"
"LI122200010009LI122200010009260033","20211204","48","토","41","경기도","4141","군포시","15","FEMALE","4","7270.464361"
"LI122200010009LI122200010009260034","20211227","52","월","41","경기도","4141","군포시","20","MALE","2","7629.299432"
"LI122200010009LI122200010009260035","20211219","50","일","41","경기도","4141","군포시","15","MALE","4","7069.810525"
"LI122200010009LI122200010009260036","20211228","52","화","41","경기도","4141","군포시","12","MALE","3","11164.0538"
"LI122200010009LI122200010009260037","20211209","49","목","41","경기도","4141","군포시","3","MALE","14","9793.910928"
"LI122200010009LI122200010009260038","20211222","51","수","41","경기도","4141","군포시","14","MALE","2","7472.765987"
"LI122200010009LI122200010009260039","20211225","51","토","41","경기도","4141","군포시","12","FEMALE","14","13508.16924"
"LI122200010009LI122200010009260040","20211201","48","수","41","경기도","4141","군포시","0","FEMALE","11","11264.05562"
"LI122200010009LI122200010009260041","20211217","50","금","41","경기도","4141","군포시","3","FEMALE","8","9836.570722"
"LI122200010009LI122200010009260042","20211201","48","수","41","경기도","4141","군포시","18","FEMALE","9","10567.21012"
"LI122200010009LI122200010009260043","20211210","49","금","41","경기도","4141","군포시","16","FEMALE","13","6359.319231"
"LI122200010009LI122200010009260044","20211201","48","수","41","경기도","4141","군포시","22","MALE","14","9827.646041"
"LI122200010009LI122200010009260045","20211220","51","월","41","경기도","4141","군포시","1","MALE","10","12021.23157"
"LI122200010009LI122200010009260046","20211231","52","금","41","경기도","4141","군포시","20","MALE","3","12744.44396"
"LI122200010009LI122200010009260047","20211223","51","목","41","경기도","4141","군포시","19","MALE","12","9573.21709"
"LI122200010009LI122200010009260048","20211210","49","금","41","경기도","4141","군포시","7","FEMALE","3","11228.62973"
"LI122200010009LI122200010009260049","20211219","50","일","41","경기도","4141","군포시","6","MALE","6","9143.027137"
"LI122200010009LI122200010009260050","20211205","48","일","41","경기도","4141","군포시","17","MALE","1","1703.078554"
"LI122200010009LI122200010009260051","20211206","49","월","41","경기도","4141","군포시","2","FEMALE","6","8800.283604"
"LI122200010009LI122200010009260052","20211204","48","토","41","경기도","4141","군포시","15","FEMALE","9","10181.93175"
"LI122200010009LI122200010009260053","20211217","50","금","41","경기도","4141","군포시","2","MALE","11","11348.18496"
"LI122200010009LI122200010009260054","20211229","52","수","41","경기도","4141","군포시","19","FEMALE","11","10703.37476"
"LI122200010009LI122200010009260055","20211229","52","수","41","경기도","4141","군포시","8","MALE","9","8809.015408"
"LI122200010009LI122200010009260056","20211206","49","월","41","경기도","4141","군포시","15","MALE","14","9374.793986"
"LI122200010009LI122200010009260057","20211221","51","화","41","경기도","4141","군포시","19","FEMALE","11","10914.44178"
"LI122200010009LI122200010009260058","20211214","50","화","41","경기도","4141","군포시","7","FEMALE","2","7538.785668"
"LI122200010009LI122200010009260059","20211213","50","월","41","경기도","4141","군포시","19","MALE","5","9106.255859"
"LI122200010009LI122200010009260060","20211210","49","금","41","경기도","4141","군포시","12","MALE","12","8193.166374"
"LI122200010009LI122200010009260061","20211207","49","화","41","경기도","4141","군포시","19","FEMALE","5","7889.172074"
"LI122200010009LI122200010009260062","20211220","51","월","41","경기도","4141","군포시","8","MALE","9","10700.11725"
"LI122200010009LI122200010009260063","20211213","50","월","41","경기도","4141","군포시","23","FEMALE","2","7288.736395"
"LI122200010009LI122200010009260064","20211212","49","일","41","경기도","4141","군포시","14","MALE","13","5907.429081"
"LI122200010009LI122200010009260065","20211204","48","토","41","경기도","4141","군포시","13","FEMALE","7","7936.895632"
"LI122200010009LI122200010009260066","20211223","51","목","41","경기도","4141","군포시","18","MALE","7","7482.157073"
"LI122200010009LI122200010009260067","20211209","49","목","41","경기도","4141","군포시","16","FEMALE","7","7542.26188"
"LI122200010009LI122200010009260068","20211229","52","수","41","경기도","4141","군포시","15","MALE","13","5336.490646"
"LI122200010009LI122200010009260069","20211221","51","화","41","경기도","4141","군포시","23","FEMALE","8","9767.894349"
"LI122200010009LI122200010009260070","20211212","49","일","41","경기도","4141","군포시","10","MALE","1","1854.314741"
"LI122200010009LI122200010009260071","20211205","48","일","41","경기도","4141","군포시","8","MALE","1","2043.602264"
"LI122200010009LI122200010009260072","20211202","48","목","41","경기도","4141","군포시","21","MALE","8","9598.339944"
"LI122200010009LI122200010009260073","20211210","49","금","41","경기도","4141","군포시","14","MALE","12","8093.116901"
"LI122200010009LI122200010009260074","20211214","50","화","41","경기도","4141","군포시","19","MALE","5","8925.394256"
"LI122200010009LI122200010009260075","20211205","48","일","41","경기도","4141","군포시","5","FEMALE","7","8542.25091"
"LI122200010009LI122200010009260076","20211224","51","금","41","경기도","4141","군포시","0","FEMALE","14","14006.13498"
"LI122200010009LI122200010009260077","20211218","50","토","41","경기도","4141","군포시","2","FEMALE","10","12711.84965"
"LI122200010009LI122200010009260078","20211231","52","금","41","경기도","4141","군포시","16","MALE","12","9262.619664"
"LI122200010009LI122200010009260079","20211215","50","수","41","경기도","4141","군포시","23","FEMALE","6","8819.982364"
"LI122200010009LI122200010009260080","20211221","51","화","41","경기도","4141","군포시","14","MALE","2","7769.731679"
"LI122200010009LI122200010009260081","20211229","52","수","41","경기도","4141","군포시","11","FEMALE","9","9632.918484"
"LI122200010009LI122200010009260082","20211224","51","금","41","경기도","4141","군포시","16","MALE","12","8424.757128"
"LI122200010009LI122200010009260083","20211201","48","수","41","경기도","4141","군포시","14","MALE","13","5566.941882"
"LI122200010009LI122200010009260084","20211225","51","토","41","경기도","4141","군포시","15","MALE","9","9567.899271"
"LI122200010009LI122200010009260085","20211230","52","목","41","경기도","4141","군포시","23","FEMALE","14","14031.2266"
"LI122200010009LI122200010009260086","20211229","52","수","41","경기도","4141","군포시","7","MALE","6","8813.897109"
"LI122200010009LI122200010009260087","20211214","50","화","41","경기도","4141","군포시","15","MALE","11","8336.047472"
"LI122200010009LI122200010009260088","20211208","49","수","41","경기도","4141","군포시","22","MALE","14","9878.845435"
"LI122200010009LI122200010009260089","20211205","48","일","41","경기도","4141","군포시","11","MALE","6","8934.936165"
"LI122200010009LI122200010009260090","20211228","52","화","41","경기도","4141","군포시","20","FEMALE","11","10955.01799"
"LI122200010009LI122200010009260091","20211212","49","일","41","경기도","4141","군포시","17","MALE","7","9365.119187"
"LI122200010009LI122200010009260092","20211209","49","목","41","경기도","4141","군포시","11","MALE","2","7573.917279"
"LI122200010009LI122200010009260093","20211219","50","일","41","경기도","4141","군포시","0","MALE","14","10033.36052"
"LI122200010009LI122200010009260094","20211220","51","월","41","경기도","4141","군포시","13","FEMALE","8","13079.94431"
"LI122200010009LI122200010009260095","20211222","51","수","41","경기도","4141","군포시","4","MALE","1","1868.857422"
"LI122200010009LI122200010009260096","20211231","52","금","41","경기도","4141","군포시","8","FEMALE","13","6739.626705"
"LI122200010009LI122200010009260097","20211225","51","토","41","경기도","4141","군포시","15","FEMALE","3","8861.859507"
"LI122200010009LI122200010009260098","20211214","50","화","41","경기도","4141","군포시","6","MALE","6","9368.222905"
"LI122200010009LI122200010009260099","20211216","50","목","41","경기도","4141","군포시","13","FEMALE","5","8625.80543"
"LI122200010009LI1222000100092600100","20211226","51","일","41","경기도","4141","군포시","4","FEMALE","4","7826.379521"
"LI122200010009LI1222000100092600101","20211220","51","월","41","경기도","4141","군포시","5","MALE","3","11762.61776"
"LI122200010009LI1222000100092600102","20211218","50","토","41","경기도","4141","군포시","15","FEMALE","3","10226.9376"
"LI122200010009LI1222000100092600103","20211211","49","토","41","경기도","4141","군포시","14","FEMALE","7","7701.869556"
"LI122200010009LI1222000100092600104","20211215","50","수","41","경기도","4141","군포시","3","MALE","7","9339.721581"
"LI122200010009LI1222000100092600105","20211231","52","금","41","경기도","4141","군포시","4","MALE","1","953.9583277"
"LI122200010009LI1222000100092600106","20211224","51","금","41","경기도","4141","군포시","3","MALE","4","8444.144694"
"LI122200010009LI1222000100092600107","20211225","51","토","41","경기도","4141","군포시","12","MALE","6","8191.914284"
"LI122200010009LI1222000100092600108","20211212","49","일","41","경기도","4141","군포시","8","MALE","7","8720.044106"
"LI122200010009LI1222000100092600109","20211210","49","금","41","경기도","4141","군포시","4","MALE","5","9875.198851"
"LI122200010009LI1222000100092600110","20211205","48","일","41","경기도","4141","군포시","18","MALE","10","10975.69298"
"LI122200010009LI1222000100092600111","20211201","48","수","41","경기도","4141","군포시","14","FEMALE","7","7674.372233"
"LI122200010009LI1222000100092600112","20211227","52","월","41","경기도","4141","군포시","20","FEMALE","13","6843.57486"
"LI122200010009LI1222000100092600113","20211218","50","토","41","경기도","4141","군포시","12","FEMALE","8","9800.841374"
"LI122200010009LI1222000100092600114","20211203","48","금","41","경기도","4141","군포시","2","MALE","10","11737.60575"
"LI122200010009LI1222000100092600115","20211218","50","토","41","경기도","4141","군포시","18","FEMALE","10","12578.76006"
"LI122200010009LI1222000100092600116","20211208","49","수","41","경기도","4141","군포시","14","FEMALE","3","9547.735073"
"LI122200010009LI1222000100092600117","20211215","50","수","41","경기도","4141","군포시","12","FEMALE","11","10318.9563"
"LI122200010009LI1222000100092600118","20211203","48","금","41","경기도","4141","군포시","22","FEMALE","2","7337.780722"
"LI122200010009LI1222000100092600119","20211227","52","월","41","경기도","4141","군포시","9","FEMALE","4","7320.142237"
"LI122200010009LI1222000100092600120","20211225","51","토","41","경기도","4141","군포시","3","FEMALE","10","12545.54936"
"LI122200010009LI1222000100092600121","20211225","51","토","41","경기도","4141","군포시","21","FEMALE","2","6536.14679"
"LI122200010009LI1222000100092600122","20211215","50","수","41","경기도","4141","군포시","21","MALE","14","10048.6605"
"LI122200010009LI1222000100092600123","20211230","52","목","41","경기도","4141","군포시","12","MALE","12","8056.681607"
"LI122200010009LI1222000100092600124","20211211","49","토","41","경기도","4141","군포시","18","FEMALE","14","13851.8242"
"LI122200010009LI1222000100092600125","20211230","52","목","41","경기도","4141","군포시","20","FEMALE","13","6725.385299"
"LI122200010009LI1222000100092600126","20211221","51","화","41","경기도","4141","군포시","3","MALE","13","6622.879046"
"LI122200010009LI1222000100092600127","20211231","52","금","41","경기도","4141","군포시","11","MALE","4","8078.230298"
"LI122200010009LI1222000100092600128","20211220","51","월","41","경기도","4141","군포시","19","FEMALE","8","9957.803415"
"LI122200010009LI1222000100092600129","20211209","49","목","41","경기도","4141","군포시","0","MALE","13","6439.475134"
"LI122200010009LI1222000100092600130","20211209","49","목","41","경기도","4141","군포시","5","FEMALE","10","12457.28574"
"LI122200010009LI1222000100092600131","20211207","49","화","41","경기도","4141","군포시","17","MALE","7","7261.461011"
"LI122200010009LI1222000100092600132","20211206","49","월","41","경기도","4141","군포시","6","FEMALE","10","12430.84577"
"LI122200010009LI1222000100092600133","20211215","50","수","41","경기도","4141","군포시","5","MALE","14","9985.751195"
"LI122200010009LI1222000100092600134","20211206","49","월","41","경기도","4141","군포시","12","MALE","7","7649.976501"
"LI122200010009LI1222000100092600135","20211212","49","일","41","경기도","4141","군포시","8","FEMALE","2","6973.581905"
"LI122200010009LI1222000100092600136","20211222","51","수","41","경기도","4141","군포시","0","FEMALE","6","8989.530911"
"LI122200010009LI1222000100092600137","20211206","49","월","41","경기도","4141","군포시","22","FEMALE","1","2283.624459"
"LI122200010009LI1222000100092600138","20211231","52","금","41","경기도","4141","군포시","22","MALE","13","6791.68629"
"LI122200010009LI1222000100092600139","20211219","50","일","41","경기도","4141","군포시","4","MALE","8","9615.043102"
"LI122200010009LI1222000100092600140","20211214","50","화","41","경기도","4141","군포시","9","MALE","1","2053.692626"
"LI122200010009LI1222000100092600141","20211217","50","금","41","경기도","4141","군포시","20","FEMALE","6","8662.996417"
"LI122200010009LI1222000100092600142","20211212","49","일","41","경기도","4141","군포시","20","MALE","14","10037.68742"
"LI122200010009LI1222000100092600143","20211209","49","목","41","경기도","4141","군포시","4","FEMALE","8","9873.82882"
"LI122200010009LI1222000100092600144","20211201","48","수","41","경기도","4141","군포시","0","FEMALE","6","8833.074716"
"LI122200010009LI1222000100092600145","20211214","50","화","41","경기도","4141","군포시","4","FEMALE","13","6894.767233"
"LI122200010009LI1222000100092600146","20211231","52","금","41","경기도","4141","군포시","0","MALE","7","9131.899216"
"LI122200010009LI1222000100092600147","20211208","49","수","41","경기도","4141","군포시","16","FEMALE","3","10045.09347"
"LI122200010009LI1222000100092600148","20211215","50","수","41","경기도","4141","군포시","18","FEMALE","11","11522.9401"
"LI122200010009LI1222000100092600149","20211227","52","월","41","경기도","4141","군포시","18","FEMALE","14","13690.81011"
"LI122200010009LI1222000100092600150","20211222","51","수","41","경기도","4141","군포시","11","FEMALE","14","13160.58822"
"LI122200010009LI1222000100092600151","20211201","48","수","41","경기도","4141","군포시","11","MALE","3","10752.11633"
"LI122200010009LI1222000100092600152","20211203","48","금","41","경기도","4141","군포시","7","MALE","14","9703.856258"
"LI122200010009LI1222000100092600153","20211203","48","금","41","경기도","4141","군포시","14","FEMALE","8","9151.233474"
"LI122200010009LI1222000100092600154","20211226","51","일","41","경기도","4141","군포시","12","FEMALE","14","13612.76692"
"LI122200010009LI1222000100092600155","20211206","49","월","41","경기도","4141","군포시","12","FEMALE","10","11526.18615"
"LI122200010009LI1222000100092600156","20211208","49","수","41","경기도","4141","군포시","8","MALE","4","8026.886299"
"LI122200010009LI1222000100092600157","20211206","49","월","41","경기도","4141","군포시","0","FEMALE","8","9804.794153"
"LI122200010009LI1222000100092600158","20211210","49","금","41","경기도","4141","군포시","4","MALE","6","9417.751189"
"LI122200010009LI1222000100092600159","20211221","51","화","41","경기도","4141","군포시","8","FEMALE","6","7654.113985"
"LI122200010009LI1222000100092600160","20211214","50","화","41","경기도","4141","군포시","7","FEMALE","13","6701.724688"
"LI122200010009LI1222000100092600161","20211220","51","월","41","경기도","4141","군포시","5","FEMALE","11","11542.59024"
"LI122200010009LI1222000100092600162","20211205","48","일","41","경기도","4141","군포시","9","MALE","10","11195.81011"
"LI122200010009LI1222000100092600163","20211224","51","금","41","경기도","4141","군포시","9","FEMALE","14","13706.79537"
"LI122200010009LI1222000100092600164","20211224","51","금","41","경기도","4141","군포시","18","FEMALE","14","13647.0336"
"LI122200010009LI1222000100092600165","20211203","48","금","41","경기도","4141","군포시","16","FEMALE","11","10727.528"
"LI122200010009LI1222000100092600166","20211214","50","화","41","경기도","4141","군포시","22","MALE","8","9460.831047"
"LI122200010009LI1222000100092600167","20211208","49","수","41","경기도","4141","군포시","3","MALE","7","9425.413944"
"LI122200010009LI1222000100092600168","20211205","48","일","41","경기도","4141","군포시","22","FEMALE","5","8795.540463"
"LI122200010009LI1222000100092600169","20211224","51","금","41","경기도","4141","군포시","23","MALE","2","7368.489956"
"LI122200010009LI1222000100092600170","20211206","49","월","41","경기도","4141","군포시","19","FEMALE","9","10870.03781"
"LI122200010009LI1222000100092600171","20211206","49","월","41","경기도","4141","군포시","13","MALE","5","8613.797743"
"LI122200010009LI1222000100092600172","20211228","52","화","41","경기도","4141","군포시","8","MALE","5","9158.226804"
"LI122200010009LI1222000100092600173","20211220","51","월","41","경기도","4141","군포시","2","FEMALE","8","9928.965352"
"LI122200010009LI1222000100092600174","20211210","49","금","41","경기도","4141","군포시","13","FEMALE","3","9990.945101"
"LI122200010009LI1222000100092600175","20211217","50","금","41","경기도","4141","군포시","3","FEMALE","4","8126.288627"
"LI122200010009LI1222000100092600176","20211215","50","수","41","경기도","4141","군포시","3","FEMALE","11","11305.58194"
"LI122200010009LI1222000100092600177","20211201","48","수","41","경기도","4141","군포시","9","MALE","2","8072.880871"
"LI122200010009LI1222000100092600178","20211226","51","일","41","경기도","4141","군포시","16","MALE","1","1755.145732"
"LI122200010009LI1222000100092600179","20211219","50","일","41","경기도","4141","군포시","11","FEMALE","2","6967.736072"
"LI122200010009LI1222000100092600180","20211225","51","토","41","경기도","4141","군포시","11","FEMALE","3","10138.41354"
"LI122200010009LI1222000100092600181","20211231","52","금","41","경기도","4141","군포시","21","FEMALE","7","8541.03275"
"LI122200010009LI1222000100092600182","20211214","50","화","41","경기도","4141","군포시","10","FEMALE","13","6419.736843"
"LI122200010009LI1222000100092600183","20211228","52","화","41","경기도","4141","군포시","9","MALE","5","8569.168303"
"LI122200010009LI1222000100092600184","20211209","49","목","41","경기도","4141","군포시","23","FEMALE","9","11125.22572"
"LI122200010009LI1222000100092600185","20211209","49","목","41","경기도","4141","군포시","19","FEMALE","9","10794.13128"
"LI122200010009LI1222000100092600186","20211207","49","화","41","경기도","4141","군포시","12","FEMALE","6","6765.489679"
"LI122200010009LI1222000100092600187","20211225","51","토","41","경기도","4141","군포시","13","FEMALE","3","9597.188354"
"LI122200010009LI1222000100092600188","20211210","49","금","41","경기도","4141","군포시","1","FEMALE","2","7414.676159"
"LI122200010009LI1222000100092600189","20211230","52","목","41","경기도","4141","군포시","11","MALE","9","7953.41518"
"LI122200010009LI1222000100092600190","20211204","48","토","41","경기도","4141","군포시","10","MALE","4","7580.973648"
"LI122200010009LI1222000100092600191","20211231","52","금","41","경기도","4141","군포시","13","FEMALE","7","7318.396654"
"LI122200010009LI1222000100092600192","20211225","51","토","41","경기도","4141","군포시","12","MALE","11","9873.647188"
"LI122200010009LI1222000100092600193","20211217","50","금","41","경기도","4141","군포시","1","MALE","3","11641.35287"
"LI122200010009LI1222000100092600194","20211224","51","금","41","경기도","4141","군포시","0","MALE","6","9483.525363"
"LI122200010009LI1222000100092600195","20211212","49","일","41","경기도","4141","군포시","7","MALE","13","6378.70127"
"LI122200010009LI1222000100092600196","20211220","51","월","41","경기도","4141","군포시","17","MALE","11","11005.26427"
"LI122200010009LI1222000100092600197","20211231","52","금","41","경기도","4141","군포시","23","FEMALE","7","8483.25553"
"LI122200010009LI1222000100092600198","20211213","50","월","41","경기도","4141","군포시","11","FEMALE","1","2542.069374"
"LI122200010009LI1222000100092600199","20211201","48","수","41","경기도","4141","군포시","18","FEMALE","5","7857.852064"
"LI122200010009LI1222000100092600200","20211229","52","수","41","경기도","4141","군포시","10","MALE","3","11369.37992"
"LI122200010009LI1222000100092600201","20211219","50","일","41","경기도","4141","군포시","20","MALE","4","7418.999754"
"LI122200010009LI1222000100092600202","20211215","50","수","41","경기도","4141","군포시","20","MALE","13","6540.879943"
"LI122200010009LI1222000100092600203","20211221","51","화","41","경기도","4141","군포시","15","FEMALE","5","6742.93506"
"LI122200010009LI1222000100092600204","20211221","51","화","41","경기도","4141","군포시","10","FEMALE","7","7388.579554"
"LI122200010009LI1222000100092600205","20211223","51","목","41","경기도","4141","군포시","7","MALE","9","9290.314624"
"LI122200010009LI1222000100092600206","20211219","50","일","41","경기도","4141","군포시","3","MALE","1","1973.44269"
"LI122200010009LI1222000100092600207","20211217","50","금","41","경기도","4141","군포시","2","MALE","1","2059.67053"
"LI122200010009LI1222000100092600208","20211207","49","화","41","경기도","4141","군포시","13","FEMALE","4","6317.604583"
"LI122200010009LI1222000100092600209","20211225","51","토","41","경기도","4141","군포시","0","FEMALE","2","6820.633613"
"LI122200010009LI1222000100092600210","20211215","50","수","41","경기도","4141","군포시","23","FEMALE","10","12683.5102"
"LI122200010009LI1222000100092600211","20211202","48","목","41","경기도","4141","군포시","14","MALE","2","8100.292476"
"LI122200010009LI1222000100092600212","20211203","48","금","41","경기도","4141","군포시","14","FEMALE","10","11789.54518"
"LI122200010009LI1222000100092600213","20211216","50","목","41","경기도","4141","군포시","12","FEMALE","13","6752.637295"
"LI122200010009LI1222000100092600214","20211231","52","금","41","경기도","4141","군포시","22","FEMALE","7","8548.359806"
"LI122200010009LI1222000100092600215","20211219","50","일","41","경기도","4141","군포시","17","FEMALE","11","10399.48548"
"LI122200010009LI1222000100092600216","20211211","49","토","41","경기도","4141","군포시","12","MALE","12","9113.948815"
"LI122200010009LI1222000100092600217","20211224","51","금","41","경기도","4141","군포시","14","FEMALE","12","10005.51991"
